,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,34.4,34.45,33.85,34.25,34.45,34.0,20015,685114.1,28-AUG-2017,185,INE144J01027
1,3IINFOTECH,EQ,3.95,4.0,3.9,3.95,3.95,3.95,1825509,7245340.65,28-AUG-2017,369,INE748C01020
2,3MINDIA,EQ,14725.0,14885.1,14724.7,14765.85,14725.0,14725.65,1577,23319343.2,28-AUG-2017,514,INE470A01017
3,63MOONS,EQ,63.05,63.05,60.45,60.9,60.8,61.15,68527,4194423.2,28-AUG-2017,664,INE111B01023
4,8KMILES,EQ,512.0,520.0,502.0,509.6,507.5,509.1,100588,51166296.1,28-AUG-2017,2682,INE650K01021
5,A2ZINFRA,EQ,37.75,38.9,37.55,37.95,37.95,37.75,484989,18502294.95,28-AUG-2017,3747,INE619I01012
6,AARTIDRUGS,EQ,511.0,534.4,507.25,524.55,520.4,516.2,6717,3515178.25,28-AUG-2017,412,INE767A01016
7,AARTIIND,EQ,845.0,849.7,832.05,843.25,840.5,841.75,27934,23567250.5,28-AUG-2017,3130,INE769A01020
8,AARVEEDEN,EQ,34.95,35.4,34.4,34.8,34.7,34.55,53443,1860080.65,28-AUG-2017,290,INE273D01019
9,ABAN,EQ,176.7,181.15,176.0,178.1,177.6,175.65,928992,165853045.15,28-AUG-2017,10552,INE421A01028
10,ABB,EQ,1350.0,1374.0,1350.0,1364.35,1360.2,1349.7,42283,57644276.25,28-AUG-2017,5901,INE117A01022
11,ABBOTINDIA,EQ,4322.0,4330.0,4239.0,4253.8,4244.0,4306.6,1603,6866812.55,28-AUG-2017,374,INE358A01014
12,ABFRL,EQ,169.15,171.3,167.6,169.95,170.1,169.1,125642,21328631.0,28-AUG-2017,2757,INE647O01011
13,ABGSHIP,BZ,11.5,11.85,11.05,11.65,11.25,11.55,11401,131509.95,28-AUG-2017,79,INE067H01016
14,ABMINTLTD,BE,76.0,76.0,75.0,75.0,75.0,76.0,51,3875.0,28-AUG-2017,2,INE251C01017
15,ACC,EQ,1784.4,1831.9,1781.95,1815.7,1812.1,1781.5,512719,931194983.0,28-AUG-2017,23413,INE012A01025
16,ACCELYA,EQ,1361.65,1405.0,1351.1,1394.7,1395.0,1371.4,13694,19027960.05,28-AUG-2017,574,INE793A01012
17,ACCORD,SM,54.8,54.8,54.8,54.8,54.8,54.95,2000,109600.0,28-AUG-2017,1,INE113X01015
18,ACE,EQ,62.85,62.85,60.1,60.8,61.0,60.3,201428,12310780.45,28-AUG-2017,1011,INE731H01025
19,ACEINTEG,SM,25.6,35.0,25.6,35.0,35.0,32.0,6000,181800.0,28-AUG-2017,2,INE543V01017
20,ADANIENT,EQ,117.1,121.05,115.05,119.2,119.3,109.15,16245306,1924778728.7,28-AUG-2017,69863,INE423A01024
21,ADANIPORTS,EQ,382.0,389.85,380.5,387.5,387.7,380.05,3245331,1256873390.55,28-AUG-2017,85755,INE742F01042
22,ADANIPOWER,EQ,29.1,30.45,29.0,30.3,30.3,28.55,24596908,741356223.5,28-AUG-2017,51075,INE814H01011
23,ADANITRANS,EQ,109.6,119.7,109.6,118.1,117.95,108.85,913866,105799279.05,28-AUG-2017,7484,INE931S01010
24,ADFFOODS,EQ,228.05,233.5,226.25,227.55,227.0,227.95,130005,29869012.65,28-AUG-2017,2755,INE982B01019
25,ADHUNIK,EQ,3.95,4.0,3.8,3.9,3.95,3.85,92950,362148.5,28-AUG-2017,685,INE400H01019
26,ADLABS,EQ,54.95,57.75,54.1,55.25,55.4,54.25,623921,34708474.45,28-AUG-2017,6013,INE172N01012
27,ADORWELD,EQ,394.9,397.0,380.75,396.8,397.0,380.75,3405,1335482.5,28-AUG-2017,248,INE045A01017
28,ADSL,EQ,23.5,24.45,23.0,23.95,24.2,23.6,50603,1214357.8,28-AUG-2017,190,INE102I01027
29,ADVANIHOTR,EQ,54.25,55.3,54.0,54.6,54.6,53.3,4938,269321.15,28-AUG-2017,62,INE199C01026
30,ADVENZYMES,EQ,290.0,293.9,289.0,290.8,290.7,289.95,84728,24678339.1,28-AUG-2017,1743,INE837H01020
31,AEGISCHEM,EQ,187.95,188.0,184.0,184.85,184.0,186.3,174813,32417979.8,28-AUG-2017,1943,INE208C01025
32,AFL,BE,33.05,33.05,32.5,32.5,32.5,31.5,1320,43507.5,28-AUG-2017,5,INE020G01017
33,AGARIND,BE,586.0,590.0,582.0,585.0,585.0,582.0,384,225868.0,28-AUG-2017,11,INE204E01012
34,AGCNET,EQ,110.0,113.45,108.0,110.7,113.45,108.8,1163,128301.55,28-AUG-2017,17,INE676A01019
35,AGLSL,EQ,123.0,123.0,114.0,119.35,119.95,122.2,20559,2447723.4,28-AUG-2017,194,INE517U01013
36,AGRITECH,EQ,86.65,86.65,86.65,86.65,86.65,82.55,12117,1049938.05,28-AUG-2017,61,INE449G01018
37,AHLEAST,EQ,277.0,277.0,263.25,268.35,268.1,269.9,94,25187.0,28-AUG-2017,12,INE926K01017
38,AHLUCONT,EQ,294.0,296.0,287.0,289.15,287.0,289.15,25947,7538936.6,28-AUG-2017,543,INE758C01029
39,AHLWEST,EQ,165.0,167.0,165.0,165.05,165.0,165.0,884,146272.5,28-AUG-2017,12,INE915K01010
40,AIAENG,EQ,1350.0,1350.0,1302.0,1310.25,1305.0,1345.35,105536,138785449.45,28-AUG-2017,8915,INE212H01026
41,AIFL,EQ,398.5,402.3,393.0,395.35,393.4,398.95,257922,102014597.6,28-AUG-2017,1528,INE428O01016
42,AIRAN,SM,160.0,172.25,160.0,172.2,172.2,163.85,27000,4393350.0,28-AUG-2017,5,INE645W01018
43,AJANTPHARM,EQ,1235.0,1248.95,1211.05,1232.9,1226.4,1231.95,183164,224967776.8,28-AUG-2017,12072,INE031B01049
44,AJMERA,EQ,187.0,190.0,185.0,186.1,186.0,183.1,27627,5167094.45,28-AUG-2017,590,INE298G01027
45,AKASH,SM,67.25,83.0,67.25,83.0,83.0,75.75,105000,7598400.0,28-AUG-2017,14,INE737W01013
46,AKSHARCHEM,EQ,715.0,733.35,715.0,726.6,726.9,706.7,8716,6320959.55,28-AUG-2017,555,INE542B01011
47,AKSHOPTFBR,EQ,25.9,26.35,25.35,25.6,25.4,25.85,1358034,35105512.1,28-AUG-2017,2485,INE523B01011
48,AKZOINDIA,EQ,1764.6,1798.2,1755.15,1793.65,1798.0,1779.1,4773,8527438.95,28-AUG-2017,1925,INE133A01011
49,ALANKIT,EQ,36.3,36.9,36.05,36.75,36.75,35.85,633668,23280244.7,28-AUG-2017,785,INE914E01040
50,ALBERTDAVD,EQ,321.0,322.0,311.0,319.65,320.0,312.55,3186,1014011.0,28-AUG-2017,129,INE155C01010
51,ALBK,EQ,68.45,69.35,68.35,68.65,68.5,68.4,2239453,154021844.6,28-AUG-2017,12326,INE428A01015
52,ALCHEM,EQ,14.3,14.75,13.95,14.2,14.2,14.55,14942,210642.45,28-AUG-2017,81,INE964B01033
53,ALEMBICLTD,EQ,40.75,41.65,40.4,40.95,40.95,40.15,489204,20047653.15,28-AUG-2017,1918,INE426A01027
54,ALICON,EQ,523.15,531.0,522.0,528.65,530.8,535.2,1128,594495.0,28-AUG-2017,94,INE062D01024
55,ALKALI,EQ,59.0,70.35,59.0,70.35,70.35,58.65,97180,6690788.05,28-AUG-2017,984,INE773I01017
56,ALKEM,EQ,1782.0,1804.65,1766.6,1778.55,1784.0,1787.0,54295,96610874.8,28-AUG-2017,6270,INE540L01014
57,ALKYLAMINE,EQ,400.0,407.5,400.0,402.75,404.8,401.8,6847,2768603.55,28-AUG-2017,293,INE150B01021
58,ALLCARGO,EQ,164.55,168.85,164.5,167.45,167.1,164.75,79945,13352773.2,28-AUG-2017,3454,INE418H01029
59,ALLSEC,EQ,337.0,344.8,336.8,342.7,342.2,337.55,7249,2469047.45,28-AUG-2017,189,INE835G01018
60,ALMONDZ,EQ,24.95,25.2,23.8,24.9,25.2,24.95,27848,686005.3,28-AUG-2017,220,INE326B01027
61,ALOKTEXT,EQ,3.1,3.15,3.0,3.0,3.05,3.05,2696366,8235083.4,28-AUG-2017,2747,INE270A01011
62,ALPA,EQ,32.05,32.9,31.0,31.45,31.5,32.05,13580,432647.85,28-AUG-2017,82,INE385I01010
63,ALPHAGEO,EQ,778.95,778.95,765.0,772.3,772.05,764.55,11730,9043115.15,28-AUG-2017,685,INE137C01018
64,ALPSINDUS,EQ,4.8,5.05,4.8,4.95,4.9,4.9,20403,99037.35,28-AUG-2017,27,INE093B01015
65,AMARAJABAT,EQ,777.0,788.0,768.6,772.2,772.2,777.2,764716,597757302.6,28-AUG-2017,14060,INE885A01032
66,AMBIKCO,EQ,1360.0,1370.0,1350.0,1363.8,1369.0,1360.45,1207,1640434.65,28-AUG-2017,145,INE540G01014
67,AMBUJACEM,EQ,277.2,281.9,274.6,279.35,278.8,275.4,2031129,566452534.25,28-AUG-2017,34856,INE079A01024
