,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,35.0,35.95,34.35,34.7,34.7,34.7,11880,412830.15,22-APR-2015,89,INE144J01027
1,3IINFOTECH,EQ,6.85,7.05,6.8,6.85,6.9,6.85,602117,4156572.85,22-APR-2015,613,INE748C01020
2,3MINDIA,EQ,8230.75,8800.0,8230.0,8534.85,8575.0,8304.9,856,7319443.8,22-APR-2015,418,INE470A01017
3,8KMILES,EQ,716.0,745.0,711.5,717.8,716.0,703.4,70675,51361561.2,22-APR-2015,4267,INE650K01013
4,A2ZINFRA,EQ,16.65,16.75,16.3,16.6,16.6,16.4,105046,1739586.4,22-APR-2015,618,INE619I01012
5,AARTIDRUGS,EQ,714.0,725.0,669.4,705.1,701.5,709.3,37670,26678002.05,22-APR-2015,2302,INE767A01016
6,AARTIIND,EQ,332.9,349.0,326.0,339.25,339.7,332.95,66314,22505966.05,22-APR-2015,3313,INE769A01020
7,AARVEEDEN,EQ,42.6,42.6,42.6,42.6,42.6,42.15,238,10138.8,22-APR-2015,5,INE273D01019
8,ABAN,EQ,450.9,454.2,433.2,440.95,441.5,448.9,608953,270223500.9,22-APR-2015,15456,INE421A01028
9,ABB,EQ,1370.0,1394.0,1340.55,1362.45,1355.25,1366.1,37671,51533485.35,22-APR-2015,4642,INE117A01022
10,ABBOTINDIA,EQ,3850.05,3895.95,3825.0,3836.6,3826.1,3876.0,891,3434205.75,22-APR-2015,197,INE358A01014
11,ABCIL,EQ,220.15,221.55,216.1,218.95,217.75,217.65,2630,577743.1,22-APR-2015,121,INE605B01016
12,ABGSHIP,EQ,215.1,215.7,209.0,210.1,210.25,213.5,73284,15584603.35,22-APR-2015,1367,INE067H01016
13,ABIRLANUVO,EQ,1622.0,1675.05,1599.0,1652.2,1652.3,1613.5,183582,301333008.35,22-APR-2015,18688,INE069A01017
14,ACC,EQ,1496.25,1564.9,1487.6,1557.3,1558.0,1496.15,333071,509262945.6,22-APR-2015,19709,INE012A01025
15,ACCELYA,EQ,1061.1,1087.95,1050.25,1080.4,1085.0,1049.7,14631,15657717.25,22-APR-2015,964,INE793A01012
16,ACE,EQ,40.65,41.9,39.3,40.25,40.3,40.3,166984,6745359.9,22-APR-2015,1665,INE731H01025
17,ACROPETAL,EQ,3.2,3.2,3.0,3.05,3.05,3.1,20984,64374.6,22-APR-2015,23,INE055L01013
18,ADANIENT,EQ,655.85,664.7,645.55,660.2,663.6,651.2,1406253,922976059.45,22-APR-2015,33462,INE423A01024
19,ADANIPORTS,EQ,316.4,318.25,304.75,313.7,314.5,314.45,2317579,722333956.3,22-APR-2015,60801,INE742F01042
20,ADANIPOWER,EQ,45.35,45.7,44.3,45.35,45.35,45.05,2714408,122428298.75,22-APR-2015,8940,INE814H01011
21,ADFFOODS,EQ,70.95,70.95,67.6,68.3,68.9,69.85,58784,4048758.45,22-APR-2015,1140,INE982B01019
22,ADHUNIK,EQ,21.7,21.7,20.8,21.05,21.2,21.3,30849,652436.85,22-APR-2015,215,INE400H01019
23,ADLABS,EQ,158.0,164.45,156.0,159.45,160.0,157.75,134378,21628257.3,22-APR-2015,2841,INE172N01012
24,ADORWELD,EQ,219.0,225.9,216.05,219.45,217.1,221.3,1192,262125.95,22-APR-2015,73,INE045A01017
25,ADSL,EQ,18.5,19.0,17.6,18.75,18.55,18.6,25186,466730.2,22-APR-2015,242,INE102I01027
26,ADVANIHOTR,EQ,48.75,51.0,47.15,48.75,47.25,50.2,1610,78168.95,22-APR-2015,54,INE199C01026
27,ADVANTA,EQ,522.9,528.95,500.0,508.05,509.1,519.25,41713,21405529.1,22-APR-2015,2735,INE517H01028
28,AEGISCHEM,EQ,699.95,731.0,692.65,710.7,712.0,695.85,183608,130099380.75,22-APR-2015,8773,INE208C01017
29,AFL,EQ,77.0,78.0,75.1,76.05,75.6,76.1,6226,475963.7,22-APR-2015,78,INE020G01017
30,AFTEK,BZ,3.8,4.0,3.8,4.0,4.0,4.0,4705,17900.0,22-APR-2015,11,INE796A01023
31,AGARIND,EQ,109.1,113.5,107.8,110.55,113.5,108.65,2052,224578.15,22-APR-2015,142,INE204E01012
32,AGCNET,EQ,100.4,105.0,100.2,102.65,104.0,100.85,3644,373243.85,22-APR-2015,127,INE676A01019
33,AGRITECH,EQ,5.8,6.0,5.8,6.0,6.0,5.8,460,2740.0,22-APR-2015,8,INE449G01018
34,AGRODUTCH,EQ,3.75,3.75,3.75,3.75,3.75,3.6,8372,31395.0,22-APR-2015,9,INE135B01014
35,AHLEAST,EQ,214.9,214.9,182.25,185.05,182.25,200.05,3170,588007.1,22-APR-2015,150,INE926K01017
36,AHLUCONT,EQ,249.8,254.45,236.25,246.4,247.15,248.5,53673,13199426.5,22-APR-2015,4056,INE758C01029
37,AHLWEST,EQ,132.9,132.9,104.25,118.65,117.25,130.0,4498,528784.65,22-APR-2015,151,INE915K01010
38,AHMEDFORGE,EQ,261.65,271.0,257.0,261.3,262.0,259.85,498936,131424641.15,22-APR-2015,7719,INE425A01011
39,AIAENG,EQ,1190.0,1190.0,1168.05,1173.3,1174.95,1180.65,24320,28610236.25,22-APR-2015,3272,INE212H01026
40,AIL,EQ,742.8,742.8,728.8,738.4,738.05,730.35,31287,22981035.45,22-APR-2015,2957,INE878A01011
41,AJANTPHARM,EQ,1390.0,1409.8,1350.15,1374.15,1370.05,1392.25,70484,97341803.1,22-APR-2015,6019,INE031B01049
42,AJMERA,EQ,138.0,140.3,135.0,139.2,139.4,137.35,212471,29373023.0,22-APR-2015,3834,INE298G01027
43,AKSHOPTFBR,EQ,14.9,15.75,14.8,15.4,15.45,14.65,271516,4173437.0,22-APR-2015,863,INE523B01011
44,AKZOINDIA,EQ,1426.7,1433.0,1418.0,1428.25,1433.0,1413.35,17407,24768212.0,22-APR-2015,619,INE133A01011
45,ALBK,EQ,101.9,103.3,99.7,102.65,103.0,101.35,2573095,260489928.05,22-APR-2015,12807,INE428A01015
46,ALCHEM,EQ,29.0,29.0,25.45,28.0,28.65,28.35,32381,892178.15,22-APR-2015,339,INE964B01033
47,ALEMBICLTD,EQ,37.5,39.25,37.25,37.95,37.95,37.2,549587,20913773.6,22-APR-2015,2776,INE426A01027
48,ALICON,EQ,276.0,284.5,270.5,273.6,273.1,279.15,4387,1211603.25,22-APR-2015,151,INE062D01024
