,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,39.0,39.6,38.1,38.25,38.1,38.5,38035,1464561.5,07-SEP-2017,219,INE144J01027
1,3IINFOTECH,EQ,4.0,4.05,3.95,3.95,3.95,4.0,1145316,4580141.2,07-SEP-2017,456,INE748C01020
2,3MINDIA,EQ,14699.85,14749.95,14480.45,14678.95,14655.0,14517.15,1286,18827511.15,07-SEP-2017,518,INE470A01017
3,63MOONS,EQ,64.35,76.3,63.65,76.3,76.3,63.6,1593492,117823066.05,07-SEP-2017,12525,INE111B01023
4,8KMILES,EQ,499.6,499.6,473.95,478.45,475.95,494.75,58697,28407864.2,07-SEP-2017,1976,INE650K01021
5,A2ZINFRA,EQ,37.6,39.65,37.55,37.75,37.7,37.85,1456707,56222556.65,07-SEP-2017,4740,INE619I01012
6,AARTIDRUGS,EQ,523.0,531.0,516.0,529.05,529.9,523.05,10027,5246863.1,07-SEP-2017,469,INE767A01016
7,AARTIIND,EQ,843.0,862.6,837.7,845.4,838.0,839.7,90977,77454663.05,07-SEP-2017,11215,INE769A01020
8,AARVEEDEN,EQ,51.95,52.3,50.7,52.3,52.3,49.85,264034,13775783.4,07-SEP-2017,782,INE273D01019
9,ABAN,EQ,183.0,186.45,180.6,181.45,180.95,182.1,744470,136601054.75,07-SEP-2017,10211,INE421A01028
10,ABB,EQ,1331.0,1364.0,1331.0,1345.95,1346.0,1335.65,103634,139793692.9,07-SEP-2017,8528,INE117A01022
11,ABBOTINDIA,EQ,4210.5,4239.9,4190.0,4230.8,4239.9,4210.25,2136,9001858.15,07-SEP-2017,277,INE358A01014
12,ABCAPITAL,BE,193.55,213.85,193.55,206.95,208.5,203.7,34241770,6863298319.8,07-SEP-2017,74216,INE674K01013
13,ABFRL,EQ,178.5,184.4,177.2,178.3,178.0,177.55,799569,144756766.8,07-SEP-2017,7043,INE647O01011
14,ABGSHIP,BZ,10.3,11.0,10.3,10.7,10.75,10.6,17918,191341.9,07-SEP-2017,86,INE067H01016
15,ABMINTLTD,BE,61.3,61.35,61.3,61.35,61.35,64.5,105,6441.5,07-SEP-2017,2,INE251C01017
16,ACC,EQ,1806.8,1812.95,1782.5,1786.75,1789.0,1807.1,301684,541095164.95,07-SEP-2017,20072,INE012A01025
17,ACCELYA,EQ,1416.2,1425.0,1400.0,1409.45,1408.0,1419.85,12903,18309147.6,07-SEP-2017,301,INE793A01012
18,ACE,EQ,73.85,75.85,72.45,73.25,72.45,73.2,563393,41720035.55,07-SEP-2017,2943,INE731H01025
19,ACEINTEG,SM,34.1,34.1,34.1,34.1,34.1,33.85,3000,102300.0,07-SEP-2017,1,INE543V01017
20,ADANIENT,EQ,131.45,133.25,129.65,130.4,130.4,130.8,4234036,557108706.65,07-SEP-2017,16929,INE423A01024
21,ADANIPORTS,EQ,386.7,390.9,385.5,387.7,388.0,385.05,1832093,711665101.15,07-SEP-2017,34741,INE742F01042
22,ADANIPOWER,EQ,31.65,31.9,31.15,31.5,31.35,31.45,12269889,385954616.45,07-SEP-2017,34029,INE814H01011
23,ADANITRANS,EQ,128.45,132.0,126.95,129.65,129.85,128.25,597666,77369098.5,07-SEP-2017,9276,INE931S01010
24,ADFFOODS,EQ,233.4,236.9,230.55,231.9,232.0,232.85,76598,17918399.3,07-SEP-2017,1756,INE982B01019
25,ADHUNIK,EQ,3.7,3.75,3.6,3.65,3.65,3.6,87984,323041.6,07-SEP-2017,808,INE400H01019
26,ADLABS,EQ,82.0,84.4,81.2,81.85,81.4,78.35,3815089,315207423.45,07-SEP-2017,21442,INE172N01012
27,ADORWELD,EQ,397.05,401.95,394.95,400.3,401.0,400.0,5300,2115976.05,07-SEP-2017,291,INE045A01017
28,ADSL,EQ,22.15,23.2,22.15,22.65,22.6,22.35,32758,744198.2,07-SEP-2017,127,INE102I01027
29,ADVANIHOTR,EQ,60.45,60.5,57.1,58.65,58.95,59.95,6371,378183.45,07-SEP-2017,135,INE199C01026
30,ADVENZYMES,EQ,299.4,302.95,294.0,295.2,295.0,297.15,145743,43403630.8,07-SEP-2017,2699,INE837H01020
31,AEGISCHEM,EQ,202.5,224.2,202.0,215.0,214.3,201.3,2924332,628864103.8,07-SEP-2017,34729,INE208C01025
32,AGARIND,BE,601.0,630.0,601.0,628.5,630.0,628.0,912,564576.5,07-SEP-2017,15,INE204E01012
33,AGCNET,EQ,112.85,113.9,108.3,112.85,113.9,108.5,7131,802386.35,07-SEP-2017,104,INE676A01019
34,AGLSL,EQ,139.1,143.0,127.35,130.1,128.0,133.75,36130,4873641.3,07-SEP-2017,400,INE517U01013
35,AGRITECH,EQ,126.0,127.7,115.65,127.7,127.7,121.65,125507,15566924.4,07-SEP-2017,1022,INE449G01018
