,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,31.4,31.65,30.9,31.15,31.0,31.05,80099,2502519.2,11-DEC-2013,701,INE144J01027
1,3IINFOTECH,EQ,6.25,6.5,6.25,6.35,6.45,6.3,352420,2243813.95,11-DEC-2013,807,INE748C01020
2,3MINDIA,EQ,3410.0,3470.0,3402.0,3446.5,3449.5,3450.35,731,2514338.4,11-DEC-2013,84,INE470A01017
3,A2ZMES,EQ,8.1,8.1,7.75,7.8,7.85,7.95,306612,2416571.0,11-DEC-2013,627,INE619I01012
4,AARTIDRUGS,EQ,198.0,198.0,193.25,194.15,194.25,196.25,2795,542606.95,11-DEC-2013,84,INE767A01016
5,AARTIIND,EQ,89.5,91.0,88.5,89.0,90.0,89.85,39441,3514789.95,11-DEC-2013,201,INE769A01020
6,AARVEEDEN,EQ,41.95,48.05,40.15,45.15,44.8,41.45,29129,1348202.95,11-DEC-2013,1352,INE273D01019
7,ABAN,EQ,363.0,366.0,355.6,359.4,359.4,364.45,769490,277747613.3,11-DEC-2013,20816,INE421A01028
8,ABB,EQ,668.0,687.0,658.0,679.65,673.25,671.75,160486,108622973.4,11-DEC-2013,6615,INE117A01022
9,ABBOTINDIA,EQ,1490.0,1524.95,1474.0,1502.85,1500.1,1482.0,3006,4499712.65,11-DEC-2013,418,INE358A01014
10,ABCIL,EQ,93.75,95.0,93.05,93.25,93.25,95.65,1298,121376.9,11-DEC-2013,32,INE605B01016
11,ABGSHIP,EQ,263.1,270.0,263.0,263.9,264.0,265.55,35958,9559900.1,11-DEC-2013,1494,INE067H01016
12,ABIRLANUVO,EQ,1227.0,1239.5,1215.4,1224.45,1225.95,1229.8,52778,64609520.35,11-DEC-2013,3669,INE069A01017
13,ACC,EQ,1146.0,1158.75,1128.7,1135.65,1135.0,1150.45,164033,187087924.1,11-DEC-2013,6356,INE012A01025
