,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,31.75,32.0,31.0,31.8,31.55,31.65,59139,1855385.4,10-APR-2014,318,INE144J01027
1,3IINFOTECH,EQ,8.4,8.4,7.8,7.95,7.9,8.1,2180520,17544691.65,10-APR-2014,2805,INE748C01020
2,3MINDIA,EQ,3725.0,3798.9,3724.0,3737.2,3725.0,3723.85,337,1260861.2,10-APR-2014,60,INE470A01017
3,8KMILES,EQ,108.05,108.05,105.05,106.1,106.1,107.25,1184,127052.2,10-APR-2014,19,INE650K01013
4,A2ZMES,EQ,12.2,12.75,11.25,12.1,12.05,11.7,1560613,18661853.25,10-APR-2014,3312,INE619I01012
5,AARTIDRUGS,EQ,271.3,299.3,269.0,289.6,287.55,266.8,52658,15185424.45,10-APR-2014,1670,INE767A01016
6,AARTIIND,EQ,122.95,128.15,121.1,124.05,125.0,121.55,100007,12479279.05,10-APR-2014,1372,INE769A01020
7,AARVEEDEN,EQ,38.3,39.6,37.35,39.25,39.55,38.95,3369,130325.6,10-APR-2014,115,INE273D01019
8,ABAN,EQ,559.8,564.7,546.1,549.25,547.0,557.95,1004736,560069841.45,10-APR-2014,24613,INE421A01028
9,ABB,EQ,841.9,858.0,837.05,840.15,838.2,840.9,103547,87716613.75,10-APR-2014,4993,INE117A01022
10,ABBOTINDIA,EQ,1801.85,1825.0,1781.0,1806.15,1811.0,1789.4,1606,2903041.7,10-APR-2014,342,INE358A01014
11,ABCIL,EQ,170.0,171.0,163.3,165.65,164.9,165.4,25660,4307084.2,10-APR-2014,688,INE605B01016
12,ABGSHIP,EQ,258.7,268.0,254.4,255.8,254.5,257.4,469203,122915403.85,10-APR-2014,7292,INE067H01016
13,ABIRLANUVO,EQ,1107.35,1147.45,1082.2,1140.15,1136.45,1100.05,301248,337602890.65,10-APR-2014,15059,INE069A01017
14,ACC,EQ,1376.4,1403.0,1360.1,1389.25,1386.3,1373.15,412481,571542646.2,10-APR-2014,17483,INE012A01025
15,ACCELYA,EQ,806.0,816.0,783.0,785.95,786.15,801.6,13398,10732335.3,10-APR-2014,908,INE793A01012
16,ACE,EQ,18.85,22.25,18.5,21.3,21.15,18.55,4229337,89419837.25,10-APR-2014,12846,INE731H01025
17,ACROPETAL,EQ,4.1,4.1,4.1,4.1,4.1,3.95,41233,169055.3,10-APR-2014,43,INE055L01013
18,ADANIENT,EQ,383.95,477.9,382.35,469.85,466.7,382.35,25023147,11092923085.4,10-APR-2014,282227,INE423A01024
19,ADANIPORTS,EQ,183.35,204.4,183.35,193.0,193.0,183.45,15336233,3007038494.4,10-APR-2014,120503,INE742F01042
20,ADANIPOWER,EQ,56.25,59.25,54.85,56.3,56.1,55.75,41657997,2388090388.85,10-APR-2014,96591,INE814H01011
21,ADFFOODS,EQ,48.1,48.1,47.0,47.65,48.0,48.3,6428,305097.1,10-APR-2014,107,INE982B01019
22,ADHUNIK,EQ,46.0,47.35,45.6,46.4,46.35,46.1,89086,4156438.85,10-APR-2014,761,INE400H01019
23,ADORWELD,EQ,151.0,152.0,145.1,146.45,145.6,149.95,15370,2269006.45,10-APR-2014,268,INE045A01017
24,ADSL,EQ,13.15,14.4,12.6,14.4,14.4,13.1,63689,896050.65,10-APR-2014,287,INE102I01027
25,ADVANIHOTR,EQ,32.7,34.95,32.5,33.9,33.55,32.75,9101,303956.6,10-APR-2014,56,INE199C01026
26,ADVANTA,EQ,125.65,135.65,122.3,130.65,130.75,124.55,350836,45781553.25,10-APR-2014,4984,INE517H01028
27,AEGISCHEM,EQ,175.25,175.25,168.5,169.8,168.7,177.55,86377,14765432.3,10-APR-2014,1683,INE208C01017
28,AFL,EQ,42.0,43.35,42.0,42.6,42.6,42.7,4956,211717.6,10-APR-2014,47,INE020G01017
29,AFTEK,EQ,3.5,3.85,3.45,3.8,3.85,3.5,169985,643566.2,10-APR-2014,258,INE796A01023
30,AGCNET,EQ,53.45,57.0,52.3,53.75,53.0,52.45,6504,346698.7,10-APR-2014,165,INE676A01019
31,AGRITECH,BE,6.5,6.8,6.5,6.8,6.8,6.5,2411,15931.8,10-APR-2014,20,INE449G01018
32,AGRODUTCH,EQ,1.5,1.55,1.45,1.5,1.55,1.5,10636,16129.8,10-APR-2014,17,INE135B01014
33,AHLEAST,EQ,147.25,158.95,147.25,153.7,153.7,151.0,1391,212419.85,10-APR-2014,33,INE926K01017
34,AHLUCONT,EQ,48.65,48.65,45.6,47.55,47.5,46.45,78795,3721818.45,10-APR-2014,430,INE758C01029
35,AHLWEST,EQ,102.5,109.0,102.5,103.2,103.2,105.0,1197,124478.8,10-APR-2014,27,INE915K01010
36,AHMEDFORGE,EQ,134.95,148.0,134.95,141.8,141.0,134.4,242880,34551746.4,10-APR-2014,4368,INE425A01011
37,AIAENG,EQ,556.95,563.0,550.0,560.95,561.0,555.3,34440,19214484.8,10-APR-2014,869,INE212H01026
38,AICHAMP,BE,14.85,14.85,14.85,14.85,14.85,14.15,1000,14850.0,10-APR-2014,1,INE768E01024
39,AIL,EQ,395.8,405.9,393.0,394.9,395.9,393.85,41544,16583201.2,10-APR-2014,1809,INE878A01011
40,AJANTPHARM,EQ,988.0,999.95,983.2,989.0,992.0,999.45,30448,30086629.3,10-APR-2014,1428,INE031B01031
41,AJMERA,EQ,67.1,70.85,67.0,68.15,67.55,66.75,141245,9754972.1,10-APR-2014,1496,INE298G01027
42,AKSHOPTFBR,BE,16.5,16.5,15.75,16.1,15.9,16.05,16129,258266.2,10-APR-2014,55,INE523B01011
43,AKZOINDIA,EQ,874.0,884.75,872.0,876.35,878.85,871.5,1874,1644944.8,10-APR-2014,257,INE133A01011
44,ALBK,EQ,96.0,97.3,94.35,95.1,94.45,95.4,5218637,499996790.95,10-APR-2014,38770,INE428A01015
45,ALCHEM,EQ,41.5,45.8,41.5,45.1,45.0,41.85,14908,649446.85,10-APR-2014,166,INE964B01033
46,ALEMBICLTD,EQ,21.0,21.4,20.0,20.25,20.35,20.85,1289753,26403924.35,10-APR-2014,3696,INE426A01027
47,ALICON,EQ,83.05,83.05,81.0,81.0,81.0,84.5,2620,215160.6,10-APR-2014,50,INE062D01024
48,ALKALI,EQ,18.0,18.75,17.85,18.15,18.2,18.15,4645,85308.35,10-APR-2014,77,INE773I01017
49,ALKYLAMINE,EQ,298.8,298.8,283.25,293.4,295.0,289.35,1939,567159.5,10-APR-2014,48,INE150B01013
50,ALLCARGO,EQ,152.6,159.0,152.6,153.4,153.55,155.2,6629,1024616.1,10-APR-2014,167,INE418H01029
51,ALLSEC,EQ,29.85,30.45,29.05,30.45,30.45,29.0,1521,46114.35,10-APR-2014,39,INE835G01018
52,ALMONDZ,EQ,6.45,6.8,6.45,6.75,6.75,6.75,602,3983.5,10-APR-2014,4,INE326B01027
53,ALOKTEXT,EQ,8.2,8.3,7.7,7.75,7.75,8.2,7457655,59567934.65,10-APR-2014,8013,INE270A01011
54,ALPA,BE,9.2,9.75,9.2,9.75,9.75,9.3,1052,9931.4,10-APR-2014,5,INE385I01010
55,ALPHAGEO,BE,175.0,175.0,166.25,166.5,166.5,175.0,4955,834133.95,10-APR-2014,76,INE137C01018
56,ALPINEHOU,BE,28.0,28.0,28.0,28.0,28.0,28.0,25,700.0,10-APR-2014,1,INE840D01015
57,ALPSINDUS,EQ,1.6,1.65,1.55,1.55,1.6,1.6,57256,93217.55,10-APR-2014,42,INE093B01015
58,ALSTOMT&D,EQ,261.0,271.95,257.0,268.05,268.0,257.75,134496,35856825.85,10-APR-2014,2749,INE200A01026
59,AMARAJABAT,EQ,397.4,404.4,395.35,398.1,398.0,398.85,139165,55609065.05,10-APR-2014,7652,INE885A01032
60,AMBIKCO,EQ,295.0,295.0,275.1,283.95,284.0,287.0,1123,317582.45,10-APR-2014,61,INE540G01014
61,AMBUJACEM,EQ,212.0,216.6,209.1,212.35,211.8,211.15,1546114,329752212.35,10-APR-2014,17642,INE079A01024
62,AMDIND,EQ,13.9,14.3,13.35,13.85,13.8,14.0,4447,61431.95,10-APR-2014,42,INE005I01014
63,AMRUTANJAN,EQ,143.6,145.0,138.6,141.9,140.6,142.0,28738,4110886.4,10-APR-2014,687,INE098F01023
64,AMTEKAUTO,EQ,173.3,179.95,172.15,174.85,174.0,172.0,2743266,483460229.35,10-APR-2014,22492,INE130C01021
65,AMTEKINDIA,EQ,85.0,86.75,83.1,83.95,83.5,84.65,750631,63949650.15,10-APR-2014,4557,INE068D01021
66,AMTL,EQ,16.7,16.7,16.65,16.7,16.7,17.5,965,16109.25,10-APR-2014,9,INE436N01029
