,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,26.6,26.9,25.0,25.6,25.65,25.8,47907,1242297.0,27-AUG-2015,267,INE144J01027
1,3IINFOTECH,EQ,3.15,3.15,3.0,3.1,3.1,3.05,820475,2501300.1,27-AUG-2015,444,INE748C01020
2,3MINDIA,EQ,10799.9,11091.75,10510.55,10784.4,10757.35,10318.0,1398,15148021.75,27-AUG-2015,554,INE470A01017
3,8KMILES,EQ,1197.7,1237.7,1170.0,1206.6,1204.0,1157.6,127684,154133071.45,27-AUG-2015,9863,INE650K01013
4,A2ZINFRA,EQ,22.45,23.5,22.25,23.2,23.0,22.45,191262,4373820.0,27-AUG-2015,1011,INE619I01012
5,AARTIDRUGS,EQ,584.0,584.0,560.6,564.35,564.4,565.4,31215,17744542.9,27-AUG-2015,1395,INE767A01016
6,AARTIIND,EQ,421.0,429.0,421.0,425.7,426.75,415.95,43009,18308221.15,27-AUG-2015,2794,INE769A01020
7,AARVEEDEN,EQ,56.0,57.8,55.5,56.45,56.8,54.25,5866,332146.25,27-AUG-2015,102,INE273D01019
8,ABAN,EQ,240.0,243.7,235.6,238.95,238.45,234.0,799477,191379393.75,27-AUG-2015,15472,INE421A01028
9,ABB,EQ,1200.1,1219.95,1176.0,1199.95,1200.0,1190.05,124438,149305049.6,27-AUG-2015,2523,INE117A01022
10,ABBOTINDIA,EQ,4685.45,4829.95,4650.0,4786.15,4792.0,4652.0,3128,14900428.9,27-AUG-2015,565,INE358A01014
11,ABCIL,EQ,211.0,214.8,207.95,212.1,213.9,208.15,8849,1857478.6,27-AUG-2015,110,INE605B01016
12,ABGSHIP,EQ,138.9,140.0,135.0,136.85,137.05,133.55,168709,23102567.15,27-AUG-2015,1755,INE067H01016
13,ABIRLANUVO,EQ,2038.0,2119.05,2016.15,2106.4,2117.0,1988.85,215625,447621759.45,27-AUG-2015,17439,INE069A01017
14,ACC,EQ,1370.4,1385.0,1324.25,1369.95,1370.3,1360.4,692610,940673180.55,27-AUG-2015,27853,INE012A01025
15,ACCELYA,EQ,1023.45,1023.45,1006.05,1016.15,1010.0,1015.55,2506,2538103.15,27-AUG-2015,329,INE793A01012
16,ACE,EQ,40.75,42.4,40.0,41.65,41.7,39.2,760919,31797037.25,27-AUG-2015,2230,INE731H01025
17,ACROPETAL,EQ,3.0,3.05,2.9,2.95,2.95,3.0,24929,74135.9,27-AUG-2015,21,INE055L01013
18,ADANIENT,EQ,73.0,81.75,73.0,79.8,79.5,72.0,10890594,856068597.75,27-AUG-2015,56089,INE423A01024
19,ADANIPORTS,EQ,356.8,362.85,347.95,356.55,355.15,347.85,14512261,5166412867.55,27-AUG-2015,91791,INE742F01042
20,ADANIPOWER,EQ,22.3,23.65,21.8,23.2,23.3,21.75,14505044,333494950.3,27-AUG-2015,21274,INE814H01011
21,ADANITRANS,EQ,33.4,35.0,32.5,33.3,33.2,32.55,1243012,41436098.8,27-AUG-2015,7752,INE931S01010
22,ADFFOODS,EQ,70.0,71.5,70.0,70.95,71.0,69.5,18952,1343679.45,27-AUG-2015,201,INE982B01019
23,ADHUNIK,EQ,16.9,17.5,16.15,16.7,16.6,16.05,70272,1185769.45,27-AUG-2015,840,INE400H01019
24,ADI,EQ,198.45,200.0,185.1,191.65,190.0,198.4,12772,2485878.55,27-AUG-2015,361,INE959A01019
25,ADLABS,EQ,125.0,133.0,123.2,129.6,129.0,122.35,88596,11269180.7,27-AUG-2015,3864,INE172N01012
26,ADORWELD,EQ,242.0,245.9,235.0,245.3,245.9,236.05,1756,427229.35,27-AUG-2015,223,INE045A01017
27,ADSL,EQ,27.65,29.45,27.65,28.4,28.5,27.6,89919,2569147.85,27-AUG-2015,644,INE102I01027
28,ADVANIHOTR,EQ,48.2,52.0,48.2,48.75,48.75,48.0,360,18409.4,27-AUG-2015,11,INE199C01026
29,ADVANTA,EQ,544.45,549.7,532.85,544.8,545.0,536.2,27965,15210184.15,27-AUG-2015,1017,INE517H01028
30,AEGISCHEM,EQ,770.0,799.0,762.55,791.2,795.0,757.15,20275,15982745.35,27-AUG-2015,1546,INE208C01017
31,AFL,EQ,66.35,70.5,66.35,68.4,68.25,66.0,16879,1159819.05,27-AUG-2015,239,INE020G01017
32,AGARIND,EQ,103.0,108.5,99.5,102.1,102.0,100.3,2379,241970.85,27-AUG-2015,47,INE204E01012
33,AGCNET,EQ,98.7,104.85,98.7,103.85,103.5,95.55,7561,769951.1,27-AUG-2015,419,INE676A01019
34,AGRODUTCH,EQ,3.15,3.3,3.1,3.1,3.1,3.25,2328,7339.0,27-AUG-2015,16,INE135B01014
35,AHLEAST,EQ,157.9,157.9,150.2,150.75,156.0,150.1,162,24759.45,27-AUG-2015,37,INE926K01017
36,AHLUCONT,EQ,236.9,250.3,233.5,245.25,245.4,230.4,110789,26774729.85,27-AUG-2015,5373,INE758C01029
37,AHLWEST,EQ,114.0,121.95,114.0,114.0,114.0,114.0,201,23514.0,27-AUG-2015,5,INE915K01010
38,AIAENG,EQ,916.05,930.0,891.0,897.95,897.05,910.3,104759,95622200.5,27-AUG-2015,2636,INE212H01026
39,AIL,EQ,685.0,703.95,682.5,694.25,688.5,685.65,12267,8518499.85,27-AUG-2015,1713,INE878A01011
40,AJANTPHARM,EQ,1484.0,1500.0,1410.0,1432.3,1428.0,1441.4,287470,416704223.15,27-AUG-2015,12221,INE031B01049
41,AJMERA,EQ,103.95,104.9,101.0,101.95,102.0,99.45,83323,8511356.9,27-AUG-2015,998,INE298G01027
42,AKSHOPTFBR,EQ,17.6,18.45,17.6,18.0,18.45,17.2,2265237,40720375.6,27-AUG-2015,6474,INE523B01011
43,AKZOINDIA,EQ,1270.05,1320.0,1251.05,1311.9,1320.0,1248.15,16717,21571335.95,27-AUG-2015,1239,INE133A01011
44,ALANKIT,EQ,206.0,219.9,206.0,217.5,217.5,205.15,117251,24658022.8,27-AUG-2015,963,INE914E01024
45,ALBK,EQ,84.8,85.7,82.8,85.2,85.5,82.95,2435723,205053256.1,27-AUG-2015,13074,INE428A01015
46,ALCHEM,EQ,23.95,23.95,22.05,22.55,22.4,22.8,6001,135407.05,27-AUG-2015,56,INE964B01033
47,ALEMBICLTD,EQ,40.9,41.75,40.25,40.9,40.85,39.15,410362,16753257.1,27-AUG-2015,2223,INE426A01027
48,ALICON,EQ,365.0,369.9,346.0,351.75,346.0,351.55,3542,1264397.7,27-AUG-2015,256,INE062D01024
49,ALKALI,EQ,38.55,41.95,38.55,41.25,41.9,39.7,4240,172151.25,27-AUG-2015,94,INE773I01017
50,ALKYLAMINE,EQ,303.0,308.8,300.05,307.05,306.0,291.05,1331,405959.1,27-AUG-2015,97,INE150B01021
51,ALLCARGO,EQ,292.0,297.4,285.6,295.45,294.75,287.25,42957,12626376.05,27-AUG-2015,1501,INE418H01029
52,ALLSEC,EQ,43.2,45.0,42.6,43.95,44.0,43.0,10300,448206.45,27-AUG-2015,179,INE835G01018
53,ALMONDZ,EQ,8.75,9.0,8.75,9.0,9.0,9.25,401,3608.75,27-AUG-2015,3,INE326B01027
54,ALOKTEXT,EQ,5.9,6.2,5.9,6.1,6.15,5.85,3286561,19880885.9,27-AUG-2015,1874,INE270A01011
55,ALPA,BE,17.65,18.9,17.65,18.4,18.3,18.0,8343,153963.05,27-AUG-2015,45,INE385I01010
56,ALPHAGEO,EQ,304.8,315.0,301.2,310.15,310.0,298.75,7566,2350811.7,27-AUG-2015,258,INE137C01018
57,ALPSINDUS,EQ,3.55,3.55,3.55,3.55,3.55,3.7,12280,43594.0,27-AUG-2015,8,INE093B01015
58,ALSTOMT&D,EQ,521.1,529.0,510.05,516.2,516.0,515.6,66199,34409324.6,27-AUG-2015,1911,INE200A01026
59,AMARAJABAT,EQ,1090.0,1098.75,1028.0,1062.3,1057.45,1056.9,317690,335378868.45,27-AUG-2015,26240,INE885A01032
60,AMBIKCO,EQ,766.95,780.15,740.0,756.65,759.0,753.3,23356,17714883.1,27-AUG-2015,1058,INE540G01014
61,AMBUJACEM,EQ,204.0,211.0,200.3,209.9,210.9,198.2,9588672,1982627865.25,27-AUG-2015,42600,INE079A01024
62,AMDIND,EQ,25.0,25.9,24.45,25.65,25.6,24.9,6909,176728.05,27-AUG-2015,129,INE005I01014
63,AMRUTANJAN,EQ,438.95,438.95,423.0,428.3,430.0,419.15,6014,2569466.45,27-AUG-2015,544,INE098F01023
64,AMTEKAUTO,EQ,52.15,58.4,49.6,53.4,53.2,50.1,14144561,759364902.65,27-AUG-2015,62858,INE130C01021
65,AMTL,EQ,15.1,16.3,15.0,16.3,16.3,15.55,3790,59367.0,27-AUG-2015,31,INE436N01029
66,ANANTRAJ,EQ,33.75,33.95,32.8,33.0,33.05,32.65,1068227,35378689.75,27-AUG-2015,3916,INE242C01024
67,ANDHRABANK,EQ,65.25,68.4,64.6,67.8,67.95,63.45,3721942,247804298.8,27-AUG-2015,13965,INE434A01013
68,ANDHRACEMT,EQ,4.65,4.65,4.15,4.3,4.3,4.5,1160954,5189689.2,27-AUG-2015,1057,INE666E01012
69,ANDHRSUGAR,EQ,90.0,92.45,90.0,92.0,92.45,91.2,3820,349479.8,27-AUG-2015,51,INE715B01013
70,ANGIND,EQ,37.8,38.35,36.5,37.75,37.8,36.0,31622,1170311.6,27-AUG-2015,248,INE017D01010
71,ANIKINDS,BE,27.9,29.0,27.1,28.4,28.4,28.5,7591,209683.2,27-AUG-2015,57,INE087B01017
72,ANKITMETAL,EQ,3.1,3.1,3.1,3.1,3.1,3.25,28027,86883.7,27-AUG-2015,41,INE106I01010
73,ANSALAPI,EQ,16.3,16.9,16.2,16.55,16.55,16.05,55221,917569.45,27-AUG-2015,270,INE436A01026
74,ANSALHSG,EQ,20.35,21.0,20.1,20.6,20.6,19.8,17948,367100.15,27-AUG-2015,80,INE880B01015
75,ANTGRAPHIC,BE,0.1,0.15,0.1,0.15,0.15,0.1,13715,1371.6,27-AUG-2015,4,INE414B01021
76,APARINDS,EQ,412.95,424.8,407.05,421.75,423.0,402.85,15786,6578307.85,27-AUG-2015,1144,INE372A01015
77,APCOTEXIND,EQ,539.35,549.95,539.35,543.0,540.5,534.1,3989,2172636.4,27-AUG-2015,153,INE116A01024
78,APLAPOLLO,EQ,426.95,453.0,422.2,449.2,448.0,407.0,12335,5402840.45,27-AUG-2015,755,INE702C01019
79,APLLTD,EQ,701.7,709.0,693.0,701.05,701.0,692.1,53187,37266835.8,27-AUG-2015,2931,INE901L01018
80,APOLLOHOSP,EQ,1299.0,1333.0,1256.6,1300.15,1287.0,1253.35,414799,534567531.25,27-AUG-2015,22099,INE437A01024
81,APOLLOTYRE,EQ,184.6,186.0,180.3,181.25,180.95,179.15,4072606,744851750.1,27-AUG-2015,31381,INE438A01022
82,APOLSINHOT,BE,200.0,200.0,200.0,200.0,200.0,200.0,40,8000.0,27-AUG-2015,3,INE451F01016
83,APTECHT,EQ,56.85,58.4,56.0,57.8,57.5,55.25,118437,6745880.3,27-AUG-2015,1251,INE266F01018
84,ARCHIDPLY,EQ,44.55,45.3,42.7,44.25,44.2,42.1,40948,1810101.85,27-AUG-2015,625,INE877I01016
85,ARCHIES,EQ,28.05,28.55,27.1,27.95,27.9,26.85,124264,3467101.5,27-AUG-2015,811,INE731A01020
86,ARCOTECH,EQ,355.55,358.0,351.0,356.5,356.0,353.1,63765,22688695.75,27-AUG-2015,869,INE574I01027
87,ARIES,EQ,93.0,99.7,92.55,96.15,96.4,91.9,65520,6279669.55,27-AUG-2015,1098,INE298I01015
88,ARIHANT,EQ,41.8,41.8,36.8,37.8,36.8,37.75,282,10692.8,27-AUG-2015,10,INE413D01011
89,AROGRANITE,EQ,47.0,51.6,47.0,49.85,51.6,47.45,4479,220619.25,27-AUG-2015,49,INE210C01013
90,ARROWCOAT,EQ,470.0,496.5,470.0,491.2,493.4,463.0,14078,6906571.05,27-AUG-2015,836,INE570D01018
91,ARROWTEX,EQ,23.1,26.4,23.0,23.65,23.55,23.05,27545,652335.2,27-AUG-2015,294,INE933J01015
92,ARSHIYA,EQ,25.7,27.65,25.7,27.65,27.65,25.15,91868,2519695.4,27-AUG-2015,422,INE968D01022
93,ARSSINFRA,EQ,25.2,29.1,25.2,26.45,26.45,24.25,106459,2864322.6,27-AUG-2015,1048,INE267I01010
94,ARVIND,EQ,260.7,270.5,258.5,264.9,264.8,257.3,2188298,579649179.45,27-AUG-2015,27587,INE034A01011
95,ARVINDREM,EQ,14.5,14.65,14.25,14.45,14.45,13.85,264318,3820586.2,27-AUG-2015,883,INE211C01037
96,ARVINFRA,BE,50.6,50.6,50.6,50.6,50.6,53.25,3099,156809.4,27-AUG-2015,36,INE034S01021
97,ASAHIINDIA,EQ,146.95,152.0,144.9,150.1,151.0,144.45,39127,5807659.45,27-AUG-2015,509,INE439A01020
98,ASAHISONG,EQ,121.0,125.0,120.95,124.0,124.0,119.25,2051,251850.8,27-AUG-2015,65,INE228I01012
99,ASAL,EQ,36.5,36.65,36.5,36.65,36.65,37.65,58,2119.25,27-AUG-2015,7,INE900C01027
100,ASHAPURMIN,EQ,53.1,54.0,51.2,51.65,51.35,50.7,37222,1929196.4,27-AUG-2015,431,INE348A01023
101,ASHIANA,EQ,175.0,175.0,162.95,165.0,167.0,165.4,57729,9677634.05,27-AUG-2015,1032,INE365D01021
102,ASHIMASYN,EQ,9.5,10.0,9.5,10.0,10.0,9.55,14841,147795.0,27-AUG-2015,23,INE440A01010
103,ASHOKA,EQ,173.25,177.2,172.25,174.9,176.0,169.15,374192,64900760.25,27-AUG-2015,3582,INE442H01029
104,ASHOKLEY,EQ,90.0,91.9,89.2,91.5,91.75,87.5,23150418,2098728136.1,27-AUG-2015,66864,INE208A01029
105,ASIANHOTNR,EQ,109.0,118.0,109.0,112.85,116.0,112.5,540,60955.55,27-AUG-2015,46,INE363A01022
106,ASIANPAINT,EQ,860.0,865.0,850.5,855.0,853.6,851.9,1335712,1145771182.45,27-AUG-2015,46569,INE021A01026
107,ASIANTILES,EQ,94.25,97.9,94.25,95.5,95.0,93.45,26843,2580722.85,27-AUG-2015,344,INE022I01019
108,ASSAMCO,EQ,3.0,3.15,3.0,3.05,3.05,3.0,150388,460539.7,27-AUG-2015,179,INE442A01024
109,ASTEC,EQ,220.75,243.9,220.0,238.1,237.0,217.15,191396,44040663.85,27-AUG-2015,4415,INE563J01010
110,ASTRAL,EQ,427.25,459.0,421.5,453.1,455.0,422.8,74935,33300785.05,27-AUG-2015,2497,INE006I01046
111,ASTRAMICRO,EQ,112.05,113.8,110.8,111.4,111.1,110.3,400289,44829368.3,27-AUG-2015,1669,INE386C01029
112,ASTRAZEN,EQ,1169.95,1199.0,1153.65,1184.6,1198.0,1155.1,139283,162561582.85,27-AUG-2015,1478,INE203A01020
113,ATFL,EQ,610.0,628.0,605.0,618.5,620.0,611.5,2772,1714374.0,27-AUG-2015,218,INE209A01019
114,ATLANTA,EQ,38.25,39.4,36.3,36.85,36.75,35.6,200260,7519125.35,27-AUG-2015,1324,INE285H01022
115,ATLASCYCLE,EQ,176.2,182.6,176.2,179.7,180.1,175.2,8175,1471924.15,27-AUG-2015,425,INE446A01017
116,ATNINTER,EQ,0.4,0.45,0.4,0.4,0.4,0.45,6050,2470.0,27-AUG-2015,100,INE803A01027
117,ATUL,EQ,1289.95,1304.0,1250.0,1289.85,1278.0,1242.55,20394,25940547.35,27-AUG-2015,2390,INE100A01010
118,ATULAUTO,EQ,397.0,412.0,397.0,406.7,406.85,390.2,51796,21003093.3,27-AUG-2015,2638,INE951D01028
119,AURIONPRO,EQ,198.0,210.0,196.15,203.9,203.5,192.1,83937,17224841.6,27-AUG-2015,1805,INE132H01018
120,AUROPHARMA,EQ,738.0,756.8,732.25,745.35,744.0,724.2,2673288,1993099019.95,27-AUG-2015,48335,INE406A01037
121,AUSTRAL,EQ,0.45,0.5,0.45,0.5,0.5,0.5,478891,221936.0,27-AUG-2015,133,INE455J01027
122,AUTOAXLES,EQ,660.0,669.0,650.0,656.85,667.9,647.05,550,361874.35,27-AUG-2015,116,INE449A01011
123,AUTOIND,EQ,50.15,53.0,50.15,52.1,52.05,49.8,26360,1356041.1,27-AUG-2015,595,INE718H01014
124,AUTOLITIND,EQ,58.15,59.9,57.1,57.8,57.4,56.75,86830,5102247.15,27-AUG-2015,518,INE448A01013
125,AVANTIFEED,EQ,2658.0,2691.0,2560.0,2588.0,2560.0,2551.1,9498,24686334.65,27-AUG-2015,1880,INE871C01012
126,AVTNPL,EQ,31.75,32.3,29.85,31.65,31.7,30.95,47069,1475799.15,27-AUG-2015,299,INE488D01021
127,AXISBANK,EQ,505.7,512.0,496.45,509.25,510.95,495.6,11302689,5708522292.8,27-AUG-2015,163249,INE238A01034
128,AXISCADES,EQ,270.25,312.0,270.25,306.95,306.25,263.85,635666,187029830.6,27-AUG-2015,13441,INE555B01013
129,AXISGOLD,EQ,2383.05,2424.0,2383.05,2413.0,2413.0,2402.0,74,177375.9,27-AUG-2015,25,INF846K01347
130,BAFNAPHARM,EQ,29.0,29.5,28.2,28.3,28.5,28.35,85046,2434776.85,27-AUG-2015,510,INE878I01014
131,BAGFILMS,EQ,2.6,2.8,2.6,2.7,2.75,2.6,63280,172339.25,27-AUG-2015,143,INE116D01028
132,BAJAJ-AUTO,EQ,2270.0,2270.1,2176.2,2187.75,2191.6,2244.65,777058,1708353820.5,27-AUG-2015,46365,INE917I01010
133,BAJAJCORP,EQ,480.0,489.9,476.0,486.05,485.45,468.65,39247,19030113.25,27-AUG-2015,2531,INE933K01021
134,BAJAJELEC,EQ,232.9,243.75,228.6,240.1,239.3,226.9,319045,75209318.8,27-AUG-2015,8191,INE193E01025
135,BAJAJFINSV,EQ,1725.1,1795.0,1724.95,1744.65,1736.0,1714.0,33103,58054877.25,27-AUG-2015,3681,INE918I01018
136,BAJAJHIND,EQ,12.05,12.3,12.0,12.1,12.2,11.9,337081,4092026.55,27-AUG-2015,2136,INE306A01021
137,BAJAJHLDNG,EQ,1545.0,1604.0,1545.0,1585.15,1600.0,1575.1,25066,40039787.4,27-AUG-2015,650,INE118A01012
138,BAJFINANCE,EQ,5001.5,5146.0,5001.5,5099.95,5070.0,4967.25,62011,315685085.35,27-AUG-2015,11370,INE296A01016
139,BALAJITELE,EQ,73.8,79.7,73.5,78.7,79.7,72.2,367930,28418858.4,27-AUG-2015,2106,INE794B01026
140,BALAMINES,EQ,124.0,134.4,122.15,129.9,129.9,122.45,22464,2865744.05,27-AUG-2015,379,INE050E01027
141,BALKRISIND,EQ,634.5,641.0,626.0,630.0,626.05,630.25,24253,15294785.0,27-AUG-2015,1907,INE787D01026
142,BALLARPUR,EQ,14.95,15.3,14.95,15.05,15.0,14.9,239169,3613371.85,27-AUG-2015,524,INE294A01037
143,BALMLAWRIE,EQ,582.0,600.0,580.0,593.25,593.3,580.25,17536,10395349.2,27-AUG-2015,1027,INE164A01016
144,BALPHARMA,EQ,67.5,68.3,64.85,65.9,65.15,64.15,17910,1192483.3,27-AUG-2015,403,INE083D01012
145,BALRAMCHIN,EQ,41.9,41.9,39.8,39.95,39.95,39.8,220804,8853992.15,27-AUG-2015,2808,INE119A01028
146,BANARBEADS,EQ,29.55,29.55,29.55,29.55,29.55,28.75,1,29.55,27-AUG-2015,1,INE655B01011
147,BANARISUG,EQ,671.0,687.0,655.0,667.9,671.4,655.45,815,542904.45,27-AUG-2015,74,INE459A01010
148,BANCOINDIA,EQ,119.0,127.0,119.0,125.8,125.5,117.45,62736,7774485.45,27-AUG-2015,1184,INE213C01025
149,BANKBARODA,EQ,182.1,188.6,179.55,187.8,188.0,177.2,19433047,3580081600.3,27-AUG-2015,97746,INE028A01039
150,BANKBEES,EQ,1735.0,1745.0,1720.01,1737.54,1740.0,1707.37,3197,5548080.41,27-AUG-2015,170,INF732E01078
151,BANKINDIA,EQ,143.0,143.9,140.0,142.75,143.0,138.9,3377397,478944373.35,27-AUG-2015,25179,INE084A01016
152,BANSWRAS,EQ,74.25,76.0,72.55,74.95,75.0,71.8,6316,474570.1,27-AUG-2015,75,INE629D01012
153,BARTRONICS,EQ,9.5,9.85,9.4,9.75,9.8,9.3,42591,408989.2,27-AUG-2015,177,INE855F01034
154,BASF,EQ,1145.1,1250.0,1135.0,1244.3,1235.0,1136.8,111964,137331660.25,27-AUG-2015,5088,INE373A01013
155,BASML,EQ,185.0,194.7,185.0,194.7,194.7,182.7,461,88432.6,27-AUG-2015,22,INE186H01014
156,BATAINDIA,EQ,1042.2,1174.0,1041.2,1116.25,1145.0,1040.35,338615,371487051.3,27-AUG-2015,14561,INE176A01010
157,BAYERCROP,EQ,3998.95,3998.95,3851.0,3930.5,3890.0,3854.55,3285,12857645.2,27-AUG-2015,996,INE462A01022
158,BBL,EQ,579.95,590.0,562.35,567.8,562.35,560.65,4097,2345007.0,27-AUG-2015,637,INE464A01028
159,BBTC,EQ,483.9,489.0,468.15,477.4,476.15,466.2,89161,42711242.85,27-AUG-2015,3020,INE050A01025
160,BEDMUTHA,EQ,12.3,13.35,11.7,12.2,12.95,12.55,3743,46448.25,27-AUG-2015,37,INE844K01012
161,BEL,EQ,3395.0,3466.0,3395.0,3420.05,3420.0,3365.1,122916,421774577.6,27-AUG-2015,10671,INE263A01016
162,BEML,EQ,1284.0,1308.45,1267.0,1291.2,1289.1,1266.8,131473,170039770.15,27-AUG-2015,7970,INE258A01016
163,BEPL,EQ,14.8,15.45,14.5,14.65,14.9,14.6,30826,460356.4,27-AUG-2015,96,INE922A01025
