,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,44.6,45.0,42.0,42.3,42.25,44.35,52476,2270301.6,19-JAN-2015,449,INE144J01027
1,3IINFOTECH,EQ,8.9,9.3,8.75,9.0,9.0,8.9,1852352,16849415.15,19-JAN-2015,2417,INE748C01020
2,3MINDIA,EQ,6571.75,6675.0,6566.05,6644.45,6650.0,6565.95,531,3523731.9,19-JAN-2015,142,INE470A01017
3,3RDROCK,IT,156.5,158.0,156.5,158.0,0.0,156.1,34484,5435540.5,19-JAN-2015,4,INE768P01012
4,8KMILES,EQ,724.0,735.0,711.0,716.9,715.05,716.4,65841,47538666.35,19-JAN-2015,3685,INE650K01013
5,A2ZINFRA,EQ,19.85,20.4,19.3,19.4,19.35,19.7,122695,2433172.25,19-JAN-2015,887,INE619I01012
6,AARTIDRUGS,EQ,1040.0,1071.9,1013.5,1051.2,1050.15,1048.15,8307,8799817.1,19-JAN-2015,869,INE767A01016
7,AARTIIND,EQ,267.85,269.45,264.05,265.1,265.25,265.8,58911,15651631.95,19-JAN-2015,1454,INE769A01020
8,AARVEEDEN,EQ,56.2,58.4,55.0,56.8,57.05,57.7,5962,336905.8,19-JAN-2015,197,INE273D01019
9,ABAN,EQ,479.0,489.5,476.0,478.6,476.75,475.55,894734,431133333.85,19-JAN-2015,20966,INE421A01028
10,ABB,EQ,1281.0,1310.0,1269.25,1273.1,1271.0,1276.45,95095,122682236.8,19-JAN-2015,4478,INE117A01022
11,ABBOTINDIA,EQ,4025.0,4070.0,4011.0,4034.3,4049.9,4020.75,1366,5534891.35,19-JAN-2015,307,INE358A01014
12,ABCIL,EQ,227.0,227.0,209.55,213.15,213.5,216.0,7337,1570539.6,19-JAN-2015,339,INE605B01016
13,ABGSHIP,EQ,215.4,218.95,212.5,213.25,213.0,215.0,50313,10840336.35,19-JAN-2015,1075,INE067H01016
14,ABIRLANUVO,EQ,1765.1,1792.0,1758.0,1785.9,1786.0,1763.4,108435,192886596.35,19-JAN-2015,9422,INE069A01017
15,ACC,EQ,1521.9,1537.0,1510.6,1532.9,1536.0,1518.35,342683,522691109.55,19-JAN-2015,13329,INE012A01025
16,ACCELYA,EQ,1050.0,1057.9,1030.0,1040.45,1037.0,1052.1,5638,5873748.95,19-JAN-2015,562,INE793A01012
17,ACE,EQ,38.55,39.5,37.95,38.15,38.2,38.5,171491,6622647.45,19-JAN-2015,1226,INE731H01025
18,ACROPETAL,BE,3.85,3.85,3.55,3.8,3.8,3.7,20765,78960.1,19-JAN-2015,29,INE055L01013
19,ADANIENT,EQ,502.0,512.0,500.15,506.3,506.5,500.3,1218109,616874161.15,19-JAN-2015,14865,INE423A01024
20,ADANIPORTS,EQ,332.05,334.8,326.6,328.35,328.6,330.85,1362398,450383469.05,19-JAN-2015,15876,INE742F01042
21,ADANIPOWER,EQ,46.1,46.9,45.9,46.65,46.7,45.8,2679229,124528388.35,19-JAN-2015,7131,INE814H01011
22,ADFFOODS,EQ,73.2,75.75,72.15,73.9,73.7,72.4,138037,10256509.05,19-JAN-2015,1498,INE982B01019
23,ADHUNIK,EQ,20.75,21.8,20.75,21.5,21.4,21.5,65259,1402267.45,19-JAN-2015,518,INE400H01019
24,ADORWELD,EQ,234.0,236.0,226.75,229.75,230.0,230.15,5169,1193450.8,19-JAN-2015,348,INE045A01017
25,ADSL,EQ,27.85,32.8,27.65,32.8,32.8,27.35,1266733,40052565.35,19-JAN-2015,6309,INE102I01027
26,ADVANIHOTR,EQ,55.0,58.6,53.1,56.15,57.1,56.4,32029,1800998.85,19-JAN-2015,77,INE199C01026
27,ADVANTA,EQ,353.1,355.4,348.9,354.9,354.0,350.95,33995,12036343.4,19-JAN-2015,888,INE517H01028
28,AEGISCHEM,EQ,437.0,442.0,430.1,432.6,432.5,432.0,21004,9175848.3,19-JAN-2015,979,INE208C01017
29,AFL,EQ,97.0,97.0,92.75,93.8,94.0,94.3,2355,221953.65,19-JAN-2015,82,INE020G01017
30,AFTEK,BE,6.0,6.4,6.0,6.4,6.4,6.1,98969,629101.6,19-JAN-2015,168,INE796A01023
31,AGARIND,EQ,140.0,143.95,136.8,139.4,143.8,139.1,59878,8285691.2,19-JAN-2015,651,INE204E01012
32,AGCNET,EQ,76.5,77.15,75.8,76.05,76.1,75.45,3227,245816.45,19-JAN-2015,66,INE676A01019
33,AGRITECH,BE,6.45,6.85,6.45,6.6,6.6,6.65,924,6065.35,19-JAN-2015,12,INE449G01018
34,AGRODUTCH,EQ,3.55,3.55,3.5,3.55,3.55,3.4,6985,24786.75,19-JAN-2015,25,INE135B01014
35,AHLEAST,EQ,171.5,175.0,170.5,173.85,171.5,170.55,269,46252.45,19-JAN-2015,15,INE926K01017
36,AHLUCONT,EQ,223.4,227.65,220.1,222.75,222.9,223.05,72601,16315870.9,19-JAN-2015,1656,INE758C01029
37,AHLWEST,EQ,116.8,118.0,116.8,116.95,116.95,118.2,166,19505.1,19-JAN-2015,8,INE915K01010
38,AHMEDFORGE,EQ,340.0,349.4,336.6,340.95,341.35,339.85,163284,56178893.75,19-JAN-2015,5516,INE425A01011
39,AIAENG,EQ,1077.7,1077.7,1032.0,1047.2,1055.0,1055.9,232839,244017199.45,19-JAN-2015,7093,INE212H01026
40,AICHAMP,BE,19.35,19.35,19.05,19.05,19.05,18.7,942,18124.15,19-JAN-2015,8,INE768E01024
