,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,31.0,31.35,30.35,30.6,30.4,30.9,84117,2596031.7,31-DEC-2014,292,INE144J01027
1,3IINFOTECH,EQ,9.1,9.8,8.9,9.45,9.45,8.95,4685119,44510312.05,31-DEC-2014,8850,INE748C01020
2,3MINDIA,EQ,6495.5,6539.4,6440.0,6450.05,6440.0,6491.35,284,1838267.55,31-DEC-2014,81,INE470A01017
3,3RDROCK,IT,158.0,158.3,158.0,158.3,0.0,158.9,25863,4090664.5,31-DEC-2014,3,INE768P01012
4,8KMILES,EQ,595.0,648.4,595.0,629.8,628.0,591.25,161521,101338299.05,31-DEC-2014,6518,INE650K01013
5,A2ZINFRA,EQ,17.4,17.9,17.0,17.15,17.25,17.7,83595,1439650.7,31-DEC-2014,707,INE619I01012
6,AARTIDRUGS,EQ,784.1,887.9,784.1,854.1,853.0,789.25,56258,47920910.95,31-DEC-2014,3382,INE767A01016
7,AARTIIND,EQ,258.0,261.8,249.0,252.15,253.0,259.7,84658,21566623.8,31-DEC-2014,4251,INE769A01020
8,AARVEEDEN,EQ,46.3,47.6,44.4,47.0,47.0,47.3,1677,78070.15,31-DEC-2014,33,INE273D01019
9,ABAN,EQ,508.7,512.7,496.35,501.6,500.0,507.6,2314783,1162661510.55,31-DEC-2014,49498,INE421A01028
10,ABB,EQ,1296.0,1330.7,1236.7,1288.3,1274.0,1309.5,199244,261021000.95,31-DEC-2014,12476,INE117A01022
11,ABBOTINDIA,EQ,3796.45,3863.0,3790.1,3804.4,3800.0,3796.45,2439,9347006.0,31-DEC-2014,465,INE358A01014
12,ABCIL,EQ,214.0,216.95,212.4,216.2,215.65,212.35,7483,1612252.05,31-DEC-2014,361,INE605B01016
13,ABGSHIP,EQ,226.5,233.7,226.5,231.15,231.7,227.95,122504,28226428.2,31-DEC-2014,1984,INE067H01016
14,ABIRLANUVO,EQ,1670.25,1697.0,1670.25,1689.15,1690.0,1676.2,78383,132290128.4,31-DEC-2014,5454,INE069A01017
15,ACC,EQ,1395.0,1410.0,1395.0,1400.15,1400.0,1398.0,320213,448583310.7,31-DEC-2014,5715,INE012A01025
16,ACCELYA,EQ,981.05,1014.95,981.05,1003.2,1006.85,987.65,5844,5864070.0,31-DEC-2014,558,INE793A01012
17,ACE,EQ,38.3,38.75,37.1,37.85,37.7,38.2,109006,4117380.1,31-DEC-2014,688,INE731H01025
18,ACROPETAL,BE,2.9,3.15,2.85,3.0,3.05,3.0,49656,152239.95,31-DEC-2014,93,INE055L01013
19,ADANIENT,EQ,481.0,488.6,475.55,486.3,486.0,480.1,1185860,573439152.8,31-DEC-2014,17073,INE423A01024
20,ADANIPORTS,EQ,316.8,321.3,311.4,319.05,320.0,316.0,3559436,1126212887.5,31-DEC-2014,38448,INE742F01042
21,ADANIPOWER,EQ,44.5,44.75,43.8,44.3,44.3,44.35,3560195,157797734.75,31-DEC-2014,12265,INE814H01011
22,ADFFOODS,EQ,70.2,71.8,69.65,70.0,69.75,70.6,75610,5319964.7,31-DEC-2014,866,INE982B01019
23,ADHUNIK,EQ,20.65,21.3,20.35,20.6,20.6,20.7,49315,1026904.25,31-DEC-2014,909,INE400H01019
24,ADORWELD,EQ,210.0,210.95,208.0,210.65,210.95,208.6,2431,510540.25,31-DEC-2014,95,INE045A01017
25,ADSL,EQ,21.4,23.1,21.4,22.55,22.2,21.4,52003,1168239.2,31-DEC-2014,399,INE102I01027
26,ADVANIHOTR,EQ,60.5,62.0,57.75,59.05,59.05,61.95,2584,151745.55,31-DEC-2014,31,INE199C01026
27,ADVANTA,EQ,354.7,363.7,354.7,356.3,355.65,355.75,14869,5326584.05,31-DEC-2014,549,INE517H01028
28,AEGISCHEM,EQ,445.9,471.4,443.55,449.1,448.1,443.9,122164,56074073.1,31-DEC-2014,5700,INE208C01017
29,AFL,EQ,92.2,94.5,92.1,93.0,93.0,93.15,3733,347474.3,31-DEC-2014,35,INE020G01017
30,AFTEK,BE,6.8,7.15,6.8,7.0,7.0,7.05,38126,267551.95,31-DEC-2014,45,INE796A01023
31,AGARIND,EQ,113.0,113.05,107.9,108.1,109.0,108.25,18547,2025536.55,31-DEC-2014,180,INE204E01012
32,AGCNET,EQ,82.2,82.25,79.6,80.6,80.0,80.65,4657,374180.75,31-DEC-2014,69,INE676A01019
33,AGRITECH,BE,6.35,6.35,6.35,6.35,6.35,6.15,100,635.0,31-DEC-2014,1,INE449G01018
34,AGRODUTCH,EQ,3.2,3.3,3.05,3.05,3.05,3.2,23541,72003.6,31-DEC-2014,44,INE135B01014
35,AHLEAST,EQ,173.1,182.0,168.45,179.65,180.0,175.0,2091,370569.25,31-DEC-2014,123,INE926K01017
36,AHLUCONT,EQ,221.45,227.0,220.8,224.65,226.5,220.95,101321,22739432.15,31-DEC-2014,2294,INE758C01029
37,AHLWEST,EQ,114.0,116.0,112.6,115.75,112.6,114.85,1359,156994.8,31-DEC-2014,19,INE915K01010
38,AHMEDFORGE,EQ,327.0,345.8,322.2,343.4,342.95,326.6,641759,217190912.65,31-DEC-2014,13532,INE425A01011
39,AIAENG,EQ,1063.0,1093.3,1057.25,1082.45,1091.0,1070.05,69092,74064871.55,31-DEC-2014,1484,INE212H01026
40,AIL,EQ,613.9,645.0,607.1,636.55,632.0,610.4,171077,107768460.3,31-DEC-2014,4313,INE878A01011
41,AJANTPHARM,EQ,2339.0,2364.7,2320.4,2327.15,2329.0,2346.55,31489,73585164.45,31-DEC-2014,3336,INE031B01031
42,AJMERA,EQ,94.85,96.0,93.05,94.7,94.45,96.15,4744,450808.35,31-DEC-2014,131,INE298G01027
43,AKSHOPTFBR,EQ,15.5,15.95,15.45,15.5,15.55,15.45,172129,2687206.15,31-DEC-2014,722,INE523B01011
44,AKZOINDIA,EQ,1366.15,1392.0,1361.05,1388.2,1380.0,1374.7,22527,31100107.85,31-DEC-2014,3035,INE133A01011
45,ALBK,EQ,133.5,134.5,132.2,132.8,132.65,133.0,2632477,350901305.75,31-DEC-2014,16375,INE428A01015
46,ALCHEM,EQ,32.3,34.6,32.05,33.25,32.6,31.7,1724,56677.5,31-DEC-2014,38,INE964B01033
47,ALEMBICLTD,EQ,38.2,39.5,38.05,38.85,38.85,38.2,409545,15899010.6,31-DEC-2014,2054,INE426A01027
48,ALICON,EQ,317.05,324.75,317.0,319.7,318.0,319.4,10101,3255584.3,31-DEC-2014,568,INE062D01024
49,ALKALI,EQ,20.0,20.0,18.75,19.4,19.45,19.65,2806,54334.85,31-DEC-2014,39,INE773I01017
50,ALKYLAMINE,EQ,360.0,378.0,350.25,372.75,370.0,362.8,3387,1237658.85,31-DEC-2014,176,INE150B01021
51,ALLCARGO,EQ,318.7,337.35,317.0,327.75,327.8,318.7,447972,147372723.5,31-DEC-2014,9224,INE418H01029
52,ALLSEC,EQ,22.1,24.1,22.1,23.0,23.0,23.6,3006,70514.5,31-DEC-2014,51,INE835G01018
53,ALMONDZ,EQ,14.7,14.8,12.5,14.55,14.65,12.85,28655,388505.15,31-DEC-2014,76,INE326B01027
54,ALOKTEXT,EQ,10.1,10.15,10.0,10.05,10.0,10.05,3899444,39304625.8,31-DEC-2014,6882,INE270A01011
55,ALPA,BE,12.85,13.45,12.85,13.4,13.4,13.35,1015,13248.25,31-DEC-2014,11,INE385I01010
