,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,40.1,43.0,38.45,40.5,40.7,40.8,57525,2355695.85,16-OCT-2017,530,INE144J01027
1,3IINFOTECH,EQ,4.05,4.1,3.9,4.0,4.0,4.1,2276211,9115078.95,16-OCT-2017,609,INE748C01020
2,3MINDIA,EQ,14320.0,14320.0,14185.2,14199.9,14200.0,14262.4,1662,23652179.25,16-OCT-2017,218,INE470A01017
3,63MOONS,EQ,117.0,118.6,113.5,114.3,114.1,115.95,776548,89614055.15,16-OCT-2017,6999,INE111B01023
4,8KMILES,EQ,498.95,508.0,494.5,496.65,495.0,491.6,153943,76808346.5,16-OCT-2017,5101,INE650K01021
5,A2ZINFRA,EQ,36.4,36.6,35.65,35.95,35.9,36.2,600411,21652209.95,16-OCT-2017,2191,INE619I01012
6,AARTIDRUGS,EQ,531.1,536.7,525.0,534.95,534.8,530.0,6058,3219692.9,16-OCT-2017,316,INE767A01016
7,AARTIIND,EQ,905.0,913.0,895.05,900.6,896.85,902.1,23267,21075585.0,16-OCT-2017,2129,INE769A01020
8,AARVEEDEN,BE,42.55,43.8,42.25,43.05,43.05,43.1,20453,880847.95,16-OCT-2017,111,INE273D01019
9,AARVI,SM,75.5,87.65,75.5,87.0,87.65,73.05,158000,13349400.0,16-OCT-2017,79,INE754X01016
10,ABAN,EQ,189.15,190.7,186.0,186.85,187.2,187.95,694164,130577484.15,16-OCT-2017,7892,INE421A01028
11,ABB,EQ,1351.95,1375.0,1347.2,1352.65,1348.0,1345.5,82245,111685831.1,16-OCT-2017,2294,INE117A01022
12,ABBOTINDIA,EQ,4250.0,4319.8,4210.0,4304.7,4300.0,4250.15,1869,8017477.0,16-OCT-2017,380,INE358A01014
13,ABCAPITAL,EQ,184.85,188.0,180.05,180.8,181.15,183.25,4999594,917567693.95,16-OCT-2017,38810,INE674K01013
14,ABFRL,EQ,156.0,156.9,151.3,152.0,152.1,155.4,454953,69549583.2,16-OCT-2017,4856,INE647O01011
15,ABGSHIP,BZ,11.75,11.75,11.75,11.75,11.75,11.2,25449,299025.75,16-OCT-2017,50,INE067H01016
16,ABMINTLTD,BE,47.0,47.0,44.65,45.0,45.0,47.0,500,22627.7,16-OCT-2017,4,INE251C01017
17,ACC,EQ,1776.0,1796.9,1770.05,1789.7,1795.0,1770.05,407115,726924464.35,16-OCT-2017,20269,INE012A01025
18,ACCELYA,EQ,1499.0,1499.0,1393.35,1439.35,1424.8,1459.7,6048,8602931.6,16-OCT-2017,769,INE793A01012
19,ACCORD,SM,45.25,48.5,45.25,48.5,48.5,49.0,6000,278500.0,16-OCT-2017,3,INE113X01015
20,ACE,EQ,69.55,73.2,69.55,70.8,70.45,70.0,331922,23783838.85,16-OCT-2017,2070,INE731H01025
21,ACEINTEG,SM,28.55,28.55,28.55,28.55,28.55,33.0,3000,85650.0,16-OCT-2017,1,INE543V01017
22,ADANIENT,EQ,120.65,120.95,116.5,117.4,117.4,119.85,2672505,316457500.2,16-OCT-2017,11911,INE423A01024
23,ADANIPORTS,EQ,409.1,410.8,403.65,406.8,406.45,408.2,4209209,1712404378.2,16-OCT-2017,52693,INE742F01042
24,ADANIPOWER,EQ,30.1,30.35,29.6,29.95,29.85,30.05,4306285,128955791.65,16-OCT-2017,6383,INE814H01011
25,ADANITRANS,EQ,219.6,222.7,211.1,219.0,219.5,218.2,2141024,467993341.7,16-OCT-2017,14779,INE931S01010
26,ADFFOODS,EQ,245.0,246.45,241.2,241.8,243.0,243.95,178714,43497259.75,16-OCT-2017,4207,INE982B01019
27,ADHUNIK,EQ,4.2,4.3,4.1,4.15,4.15,4.2,45096,188368.1,16-OCT-2017,623,INE400H01019
28,ADHUNIKIND,EQ,45.65,47.9,45.65,47.9,47.9,45.65,24857,1187353.3,16-OCT-2017,140,INE452L01012
29,ADLABS,EQ,69.35,71.7,69.0,69.4,69.5,69.15,383139,27012801.65,16-OCT-2017,2755,INE172N01012
30,ADORWELD,EQ,570.0,578.8,552.25,554.6,559.0,568.4,42782,24121538.05,16-OCT-2017,2591,INE045A01017
31,ADSL,EQ,22.7,23.05,21.55,21.7,21.55,22.7,52306,1157232.75,16-OCT-2017,214,INE102I01027
32,ADVANIHOTR,EQ,60.8,60.8,56.1,56.55,56.7,58.85,11890,677906.75,16-OCT-2017,129,INE199C01026
33,ADVENZYMES,EQ,272.0,272.0,264.7,265.6,265.9,268.8,95422,25489468.35,16-OCT-2017,2143,INE837H01020
34,AEGISCHEM,EQ,225.95,229.0,220.1,222.5,221.5,225.65,396749,89865293.35,16-OCT-2017,3301,INE208C01025
35,AGARIND,BE,505.0,522.0,490.0,517.2,522.0,505.25,4098,2093931.5,16-OCT-2017,33,INE204E01012
36,AGCNET,EQ,116.0,121.95,115.1,115.55,115.1,117.7,1762,204674.8,16-OCT-2017,35,INE676A01019
37,AGLSL,EQ,127.0,129.0,122.05,126.15,124.7,126.75,11192,1406001.15,16-OCT-2017,72,INE517U01013
38,AGRITECH,EQ,115.0,119.8,106.1,108.05,107.55,110.95,96651,10942485.7,16-OCT-2017,1550,INE449G01018
39,AGROPHOS,SM,22.5,22.5,22.5,22.5,22.5,21.9,6000,135000.0,16-OCT-2017,1,INE740V01019
40,AHLEAST,EQ,269.8,270.0,255.65,262.75,261.45,259.4,2580,674739.55,16-OCT-2017,77,INE926K01017
41,AHLUCONT,EQ,294.15,295.2,286.05,288.4,287.05,294.5,47531,13902749.3,16-OCT-2017,733,INE758C01029
42,AHLWEST,EQ,169.0,170.0,162.65,168.95,168.95,163.0,3011,507056.15,16-OCT-2017,52,INE915K01010
43,AIAENG,EQ,1399.2,1422.0,1390.05,1416.2,1410.0,1400.9,11597,16352372.9,16-OCT-2017,2178,INE212H01026
44,AIFL,EQ,473.0,480.6,470.15,476.45,473.9,474.2,86484,41279507.7,16-OCT-2017,1735,INE428O01016
45,AIRAN,SM,185.0,185.0,182.0,183.0,182.0,180.0,3000,549000.0,16-OCT-2017,3,INE645W01018
46,AIROLAM,SM,45.0,45.0,43.6,44.7,45.0,44.25,132000,5864100.0,16-OCT-2017,31,INE801L01010
47,AJANTPHARM,EQ,1183.7,1216.1,1175.2,1201.95,1203.0,1178.6,352722,423747062.45,16-OCT-2017,11575,INE031B01049
48,AJMERA,EQ,256.0,270.8,255.05,264.25,266.55,253.95,679243,178776145.85,16-OCT-2017,5494,INE298G01027
49,AKSHARCHEM,EQ,769.5,779.0,750.25,754.25,753.0,768.6,14244,10827941.35,16-OCT-2017,1163,INE542B01011
50,AKSHOPTFBR,EQ,26.1,26.4,25.15,25.45,25.35,25.9,1229643,31544555.95,16-OCT-2017,2589,INE523B01011
51,AKZOINDIA,EQ,1838.0,1863.95,1819.6,1849.55,1833.0,1829.65,10736,19863798.2,16-OCT-2017,1434,INE133A01011
52,ALANKIT,EQ,34.45,37.0,34.1,36.9,36.9,34.2,2279544,82757020.8,16-OCT-2017,1897,INE914E01040
53,ALBERTDAVD,EQ,287.0,287.4,281.55,284.85,285.0,286.95,1382,392732.45,16-OCT-2017,48,INE155C01010
54,ALBK,EQ,66.55,66.75,65.4,66.1,66.1,66.3,1392652,92010082.1,16-OCT-2017,3974,INE428A01015
55,ALCHEM,EQ,11.7,11.75,11.05,11.15,11.25,11.25,12785,144911.5,16-OCT-2017,78,INE964B01033
56,ALEMBICLTD,EQ,38.7,39.5,38.5,38.6,38.6,38.65,306677,11923579.6,16-OCT-2017,1070,INE426A01027
57,ALICON,EQ,540.0,561.2,524.5,554.0,557.0,543.5,2081,1154588.95,16-OCT-2017,157,INE062D01024
58,ALKALI,BE,75.0,75.0,70.5,71.0,71.0,72.2,6273,447520.6,16-OCT-2017,54,INE773I01017
59,ALKEM,EQ,1830.0,1855.0,1823.5,1843.45,1825.15,1830.85,61803,113227677.6,16-OCT-2017,1799,INE540L01014
60,ALKYLAMINE,EQ,572.0,576.0,555.0,558.65,558.0,566.6,68781,38758568.2,16-OCT-2017,2289,INE150B01021
61,ALLCARGO,EQ,166.8,166.8,164.0,164.85,165.0,164.85,65035,10739013.85,16-OCT-2017,1384,INE418H01029
62,ALLSEC,EQ,380.0,383.5,372.15,381.1,383.0,377.55,5027,1901611.6,16-OCT-2017,155,INE835G01018
63,ALMONDZ,EQ,29.0,29.0,26.75,27.4,27.45,27.65,8335,227659.6,16-OCT-2017,145,INE326B01027
64,ALOKTEXT,EQ,3.1,3.3,2.95,3.0,3.05,3.1,5963526,18593392.75,16-OCT-2017,3584,INE270A01011
65,ALPA,EQ,30.05,30.05,29.35,29.5,29.45,29.8,5946,176303.3,16-OCT-2017,44,INE385I01010
66,ALPHAGEO,EQ,779.95,797.15,772.0,780.2,780.0,772.25,16188,12672269.75,16-OCT-2017,1191,INE137C01018
67,ALPSINDUS,EQ,4.9,5.1,4.85,4.95,4.9,5.0,57974,286532.35,16-OCT-2017,64,INE093B01015
68,AMARAJABAT,EQ,689.95,690.45,678.5,681.1,680.5,688.9,743736,507003914.65,16-OCT-2017,40386,INE885A01032
69,AMBIKCO,EQ,1324.95,1337.0,1305.0,1333.3,1335.0,1314.55,3267,4319853.05,16-OCT-2017,316,INE540G01014
70,AMBUJACEM,EQ,279.4,281.4,277.65,279.8,279.5,277.55,1535618,429337627.05,16-OCT-2017,15019,INE079A01024
71,AMDIND,EQ,39.95,43.0,38.4,41.55,41.65,38.55,583957,24376480.7,16-OCT-2017,3299,INE005I01014
72,AMRUTANJAN,EQ,584.45,584.45,574.2,578.3,576.0,578.05,1235,713359.3,16-OCT-2017,99,INE098F01023
73,AMTEKAUTO,EQ,22.7,23.0,22.15,22.6,22.6,22.65,896636,20212489.7,16-OCT-2017,2463,INE130C01021
74,ANANTRAJ,EQ,53.8,54.05,53.0,53.35,53.4,53.3,580344,31009215.3,16-OCT-2017,3737,INE242C01024
75,ANDHRABANK,EQ,55.7,56.05,54.6,55.0,55.0,55.7,3111544,171683535.1,16-OCT-2017,6639,INE434A01013
76,ANDHRACEMT,BE,11.4,11.75,11.15,11.45,11.5,11.4,175274,2007353.85,16-OCT-2017,252,INE666E01012
77,ANDHRSUGAR,EQ,503.9,519.0,502.0,504.15,504.0,502.75,67189,34115531.85,16-OCT-2017,1382,INE715B01013
78,ANGIND,BE,5.6,5.9,5.6,5.8,5.9,5.85,14490,83548.15,16-OCT-2017,57,INE017D01010
79,ANIKINDS,EQ,69.1,70.95,65.6,65.9,65.85,69.05,40009,2669712.95,16-OCT-2017,487,INE087B01017
80,ANSALAPI,EQ,21.25,21.35,20.65,20.8,20.75,21.1,115605,2425532.3,16-OCT-2017,304,INE436A01026
81,ANSALHSG,EQ,20.25,20.95,20.25,20.7,20.6,20.85,33552,697756.0,16-OCT-2017,137,INE880B01015
82,ANTGRAPHIC,BE,0.95,0.95,0.9,0.9,0.9,0.95,5810,5329.5,16-OCT-2017,21,INE414B01021
83,APARINDS,EQ,776.1,788.95,770.0,775.75,773.2,768.85,20604,15987383.6,16-OCT-2017,2036,INE372A01015
84,APCL,EQ,245.0,249.85,242.05,245.75,247.5,242.35,4252,1040825.55,16-OCT-2017,107,INE071F01012
85,APCOTEXIND,EQ,485.0,490.0,470.0,475.1,471.0,484.2,6289,3021418.75,16-OCT-2017,402,INE116A01024
86,APEX,EQ,444.3,458.05,444.3,458.05,458.05,436.25,587622,267071548.2,16-OCT-2017,8160,INE346W01013
87,APLAPOLLO,EQ,1968.3,1968.3,1856.2,1915.85,1921.0,1894.05,64503,123392314.55,16-OCT-2017,748,INE702C01019
88,APLLTD,EQ,496.0,504.45,490.6,498.05,496.0,495.9,18131,9021392.9,16-OCT-2017,1259,INE901L01018
89,APOLLOHOSP,EQ,1076.85,1088.1,1071.5,1081.65,1080.0,1075.7,257489,278121980.45,16-OCT-2017,22053,INE437A01024
90,APOLLOTYRE,EQ,242.4,245.7,240.45,242.35,242.75,242.2,2832308,687943390.25,16-OCT-2017,40861,INE438A01022
91,APOLSINHOT,EQ,729.4,759.8,716.0,721.3,716.0,711.5,1088,797698.25,16-OCT-2017,37,INE451F01016
92,APTECHT,EQ,313.95,314.95,306.5,309.2,308.0,311.9,303291,94246812.3,16-OCT-2017,4425,INE266F01018
93,ARCHIDPLY,EQ,90.45,91.0,88.25,89.3,89.4,90.15,26018,2335123.55,16-OCT-2017,436,INE877I01016
94,ARCHIES,EQ,31.8,32.75,31.0,31.55,31.55,31.8,98588,3134587.2,16-OCT-2017,626,INE731A01020
95,ARCOTECH,EQ,82.9,83.45,65.1,65.1,65.1,81.35,7168908,491718816.1,16-OCT-2017,28968,INE574I01035
96,ARIES,EQ,173.8,206.9,173.65,206.6,206.0,172.45,2600144,503008434.95,16-OCT-2017,26196,INE298I01015
97,ARIHANTSUP,EQ,173.05,173.85,167.55,169.55,168.5,172.0,339740,57889082.2,16-OCT-2017,2022,INE643K01018
98,ARMANFIN,EQ,214.65,214.7,208.35,213.55,212.0,211.05,2899,616410.1,16-OCT-2017,66,INE109C01017
99,AROGRANITE,EQ,68.55,70.5,67.8,68.1,67.95,69.05,20357,1402642.1,16-OCT-2017,241,INE210C01013
100,ARROWGREEN,EQ,568.95,576.95,559.9,562.0,559.9,568.65,5541,3145664.9,16-OCT-2017,488,INE570D01018
101,ARROWTEX,EQ,47.75,47.75,45.55,46.2,46.1,47.45,48652,2271124.55,16-OCT-2017,395,INE933J01015
102,ARSHIYA,EQ,85.15,87.5,83.3,85.2,84.6,85.1,306102,26193459.9,16-OCT-2017,1256,INE968D01022
103,ARSSINFRA,EQ,49.75,50.0,47.0,48.05,48.2,49.15,66672,3219819.1,16-OCT-2017,465,INE267I01010
104,ARTNIRMAN,SM,28.05,28.05,28.05,28.05,28.05,28.0,6000,168300.0,16-OCT-2017,1,INE738V01013
105,ARVIND,EQ,390.0,398.4,389.5,393.4,393.05,389.4,1426732,561879312.85,16-OCT-2017,21353,INE034A01011
106,ARVSMART,EQ,149.5,151.55,145.45,146.5,145.65,148.25,31280,4632563.4,16-OCT-2017,427,INE034S01021
107,ASAHIINDIA,EQ,376.9,380.0,373.5,374.75,374.0,372.95,14112,5316591.55,16-OCT-2017,551,INE439A01020
108,ASAHISONG,EQ,340.3,342.0,332.0,335.55,336.8,340.45,7135,2393212.6,16-OCT-2017,241,INE228I01012
109,ASAL,EQ,90.7,91.0,87.75,88.25,89.35,88.15,12963,1155075.25,16-OCT-2017,173,INE900C01027
110,ASHAPURMIN,EQ,50.05,50.45,49.05,49.2,49.45,49.8,63735,3156886.65,16-OCT-2017,415,INE348A01023
111,ASHIANA,EQ,181.5,182.0,172.45,174.95,174.75,174.1,369755,65521743.45,16-OCT-2017,8729,INE365D01021
112,ASHIMASYN,EQ,25.75,26.7,25.5,25.7,25.65,25.55,342138,8948297.25,16-OCT-2017,1080,INE440A01010
113,ASHOKA,EQ,189.1,191.55,186.85,187.95,187.4,188.85,49812,9407973.7,16-OCT-2017,1046,INE442H01029
114,ASHOKLEY,EQ,125.8,128.0,124.45,127.45,127.65,125.35,6794943,858048640.15,16-OCT-2017,32950,INE208A01029
115,ASIANHOTNR,EQ,120.0,120.9,117.55,119.75,119.95,118.35,1295,152793.9,16-OCT-2017,27,INE363A01022
116,ASIANPAINT,EQ,1181.0,1185.0,1166.0,1171.05,1169.0,1174.25,689380,808196263.05,16-OCT-2017,30160,INE021A01026
117,ASIANTILES,EQ,494.9,497.9,487.25,490.45,490.0,487.2,71741,35249222.85,16-OCT-2017,1900,INE022I01019
118,ASLIND,SM,27.35,27.35,27.35,27.35,27.35,27.35,36000,984600.0,16-OCT-2017,3,INE617I01024
119,ASPINWALL,EQ,301.15,324.0,301.15,311.35,314.0,315.15,10746,3347712.2,16-OCT-2017,106,INE991I01015
120,ASSAMCO,EQ,4.2,4.4,4.2,4.25,4.3,4.3,178135,758839.55,16-OCT-2017,191,INE442A01024
121,ASTEC,EQ,624.4,632.9,584.0,587.45,586.0,619.1,91987,55428777.5,16-OCT-2017,2986,INE563J01010
122,ASTRAL,EQ,726.15,736.0,717.65,730.0,734.0,726.15,12810,9291955.45,16-OCT-2017,525,INE006I01046
123,ASTRAMICRO,EQ,125.4,125.5,122.0,122.55,122.5,124.6,91150,11226756.35,16-OCT-2017,1580,INE386C01029
124,ASTRAZEN,EQ,948.75,968.6,938.1,949.9,945.65,951.4,8793,8330384.4,16-OCT-2017,569,INE203A01020
125,ATFL,EQ,515.0,519.95,510.05,516.65,517.0,515.8,5057,2607023.1,16-OCT-2017,162,INE209A01019
126,ATLANTA,EQ,95.0,95.45,92.0,92.8,92.65,93.4,271780,25508235.15,16-OCT-2017,2538,INE285H01022
127,ATLASCYCLE,BE,416.3,420.0,401.0,411.5,412.95,417.9,3181,1310608.5,16-OCT-2017,103,INE446A01017
128,ATUL,EQ,2400.0,2409.9,2350.0,2366.5,2355.0,2384.85,6982,16645711.6,16-OCT-2017,1094,INE100A01010
129,ATULAUTO,EQ,467.05,475.1,460.2,462.3,462.6,469.2,35468,16584205.85,16-OCT-2017,1650,INE951D01028
130,AUBANK,EQ,589.0,614.4,584.0,607.25,605.9,585.7,1007564,608793049.2,16-OCT-2017,18356,INE949L01017
131,AURDIS,SM,32.1,32.1,32.1,32.1,32.1,32.5,6000,192600.0,16-OCT-2017,3,INE448V01019
132,AURIONPRO,EQ,144.0,144.0,135.05,135.95,136.3,139.45,19795,2721105.6,16-OCT-2017,300,INE132H01018
133,AUROPHARMA,EQ,749.25,762.0,745.5,757.75,758.0,745.5,2067041,1565863333.05,16-OCT-2017,33592,INE406A01037
134,AUSOMENT,EQ,48.2,52.0,48.1,51.4,51.0,48.0,33028,1662261.1,16-OCT-2017,198,INE218C01016
135,AUTOAXLES,EQ,902.35,911.95,890.0,895.45,890.05,895.5,97131,87385605.7,16-OCT-2017,1081,INE449A01011
136,AUTOIND,BE,79.0,82.0,78.75,81.55,82.0,78.55,16527,1333223.85,16-OCT-2017,114,INE718H01014
137,AUTOLITIND,BE,77.0,81.25,77.0,79.3,79.3,77.45,16458,1308451.9,16-OCT-2017,136,INE448A01013
138,AVADHSUGAR,BE,1171.05,1225.0,1134.6,1161.85,1165.0,1194.3,11594,13439729.2,16-OCT-2017,269,INE349W01017
139,AVANTIFEED,EQ,2536.2,2564.95,2501.85,2524.9,2519.0,2498.15,115922,293135925.5,16-OCT-2017,10515,INE871C01020
140,AVTNPL,EQ,39.65,39.9,39.0,39.2,39.15,39.25,46249,1819415.85,16-OCT-2017,339,INE488D01021
141,AXISBANK,EQ,530.35,531.75,514.2,520.35,518.75,529.45,7148294,3725261803.45,16-OCT-2017,79622,INE238A01034
142,AXISCADES,EQ,117.85,117.85,112.55,113.2,112.6,115.7,80562,9263172.2,16-OCT-2017,1658,INE555B01013
143,AXISGOLD,EQ,2610.1,2638.0,2610.1,2630.0,2630.0,2615.1,261,685409.0,16-OCT-2017,57,INF846K01347
144,AXISNIFTY,EQ,1025.0,1025.0,1018.16,1022.92,1025.0,1017.02,150,153197.19,16-OCT-2017,17,INF846K01ZL0
145,AYMSYNTEX,EQ,63.0,64.6,62.2,62.9,63.0,63.15,2326,146662.35,16-OCT-2017,33,INE193B01039
146,BAFNAPHARM,BE,24.5,25.15,24.05,24.15,24.05,24.25,5812,142758.75,16-OCT-2017,44,INE878I01014
147,BAGFILMS,EQ,4.75,4.75,4.5,4.5,4.5,4.65,96722,446032.35,16-OCT-2017,107,INE116D01028
