,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,30.7,31.25,30.65,30.8,30.85,30.8,67440,2081465.45,10-JAN-2014,151,INE144J01027
1,3IINFOTECH,BE,8.45,8.95,8.15,8.65,8.7,8.55,1470310,12596984.95,10-JAN-2014,1755,INE748C01020
2,3MINDIA,EQ,3680.0,3698.0,3601.05,3692.2,3694.0,3680.2,153,559817.6,10-JAN-2014,96,INE470A01017
3,A2ZMES,BE,12.7,12.8,12.2,12.2,12.2,12.8,359468,4473600.3,10-JAN-2014,524,INE619I01012
4,AARTIDRUGS,EQ,229.8,232.0,221.0,223.3,221.1,225.45,6396,1458532.1,10-JAN-2014,191,INE767A01016
5,AARTIIND,EQ,98.85,100.5,96.2,97.35,97.0,99.35,15021,1477941.8,10-JAN-2014,313,INE769A01020
6,AARVEEDEN,EQ,50.0,51.55,48.5,49.6,50.0,50.95,5504,276675.5,10-JAN-2014,178,INE273D01019
7,ABAN,EQ,418.65,423.95,401.55,411.4,414.5,416.55,1855512,769723302.4,10-JAN-2014,43810,INE421A01028
8,ABB,EQ,655.05,671.45,650.0,652.1,650.0,660.9,45948,30337444.05,10-JAN-2014,2705,INE117A01022
9,ABBOTINDIA,EQ,1652.0,1698.0,1652.0,1696.45,1698.0,1673.85,2817,4760022.6,10-JAN-2014,158,INE358A01014
10,ABCIL,EQ,103.9,105.0,102.5,104.0,104.0,102.1,2273,236820.8,10-JAN-2014,62,INE605B01016
11,ABGSHIP,EQ,264.1,268.5,260.4,261.55,261.0,265.55,11822,3116384.05,10-JAN-2014,539,INE067H01016
12,ABIRLANUVO,EQ,1153.0,1163.95,1131.15,1142.95,1143.0,1152.1,235317,268903725.8,10-JAN-2014,15463,INE069A01017
13,ACC,EQ,1055.0,1057.9,1028.2,1034.25,1030.0,1054.0,196254,204757477.8,10-JAN-2014,11790,INE012A01025
14,ACCELYA,EQ,761.0,765.0,733.5,740.95,740.95,752.4,15046,11306816.15,10-JAN-2014,2071,INE793A01012
15,ACE,EQ,14.25,15.3,13.9,14.2,14.2,14.4,299753,4362790.55,10-JAN-2014,1347,INE731H01025
16,ACROPETAL,EQ,7.1,7.1,6.55,6.6,6.65,6.85,103658,685813.55,10-JAN-2014,261,INE055L01013
17,ADANIENT,EQ,245.6,247.25,238.3,240.95,241.1,245.55,874416,212231509.65,10-JAN-2014,11651,INE423A01024
18,ADANIPORTS,EQ,150.3,152.0,147.7,148.3,147.75,149.55,820545,122826561.2,10-JAN-2014,11919,INE742F01042
19,ADANIPOWER,EQ,35.55,36.1,34.75,34.95,34.75,35.75,2936523,104295897.2,10-JAN-2014,9484,INE814H01011
20,ADFFOODS,EQ,49.95,50.25,48.75,49.2,49.1,49.45,15543,771303.15,10-JAN-2014,205,INE982B01019
21,ADHUNIK,EQ,30.0,31.0,30.0,30.4,30.45,30.4,18303,559939.2,10-JAN-2014,200,INE400H01019
22,ADORWELD,EQ,140.0,141.2,137.2,137.55,137.5,140.35,11250,1570633.35,10-JAN-2014,637,INE045A01017
23,ADSL,EQ,15.6,16.8,15.6,16.6,16.7,15.95,15768,261328.8,10-JAN-2014,135,INE102I01027
24,ADVANIHOTR,EQ,30.0,30.0,30.0,30.0,30.0,30.0,2650,79500.0,10-JAN-2014,2,INE199C01026
25,ADVANTA,EQ,112.1,113.45,111.05,112.05,112.0,112.7,40764,4573161.2,10-JAN-2014,496,INE517H01028
26,AEGISCHEM,EQ,166.1,183.65,162.25,169.8,169.9,167.05,169325,29726774.65,10-JAN-2014,5145,INE208C01017
27,AFL,BE,43.2,43.25,43.15,43.2,43.2,43.5,1200,51801.75,10-JAN-2014,7,INE020G01017
28,AFTEK,EQ,4.5,4.5,4.35,4.35,4.35,4.55,49671,216140.65,10-JAN-2014,113,INE796A01023
29,AGCNET,EQ,76.0,77.0,71.0,71.6,71.6,76.5,15434,1127597.55,10-JAN-2014,394,INE676A01019
30,AGRODUTCH,EQ,1.75,1.8,1.75,1.8,1.8,1.9,605,1064.0,10-JAN-2014,3,INE135B01014
31,AHLEAST,EQ,136.05,140.1,136.05,140.1,140.1,140.0,70,9604.5,10-JAN-2014,3,INE926K01017
32,AHLUCONT,EQ,26.05,27.5,26.05,26.5,26.45,26.55,1835,48598.3,10-JAN-2014,83,INE758C01029
33,AHLWEST,EQ,105.0,113.0,105.0,113.0,113.0,108.0,1221,137013.0,10-JAN-2014,9,INE915K01010
34,AHMEDFORGE,EQ,110.5,111.0,108.3,108.65,109.4,110.8,11198,1221992.85,10-JAN-2014,355,INE425A01011
35,AIAENG,EQ,472.9,494.0,467.0,485.4,487.5,469.55,62761,30495899.5,10-JAN-2014,2007,INE212H01026
36,AIL,EQ,353.1,362.7,351.15,352.9,352.5,355.25,14770,5278532.35,10-JAN-2014,518,INE878A01011
37,AJANTPHARM,EQ,915.0,933.5,901.2,907.85,905.0,914.35,28696,26334546.45,10-JAN-2014,1306,INE031B01031
38,AJMERA,EQ,71.0,71.0,63.35,64.15,63.55,68.15,140402,9306514.55,10-JAN-2014,2965,INE298G01027
39,AKSHOPTFBR,EQ,14.2,15.4,13.4,14.65,15.4,13.85,512054,7412384.35,10-JAN-2014,1879,INE523B01011
40,AKZOINDIA,EQ,857.95,860.0,847.4,851.5,847.4,853.2,3696,3162812.6,10-JAN-2014,269,INE133A01011
41,ALBK,EQ,96.4,97.85,93.8,95.1,95.75,95.65,3876278,372166508.35,10-JAN-2014,25989,INE428A01015
42,ALCHEM,EQ,46.5,46.5,45.05,46.05,46.2,47.0,5430,248767.1,10-JAN-2014,153,INE964B01033
43,ALEMBICLTD,EQ,15.05,15.15,14.8,14.8,14.8,14.9,175555,2623243.4,10-JAN-2014,433,INE426A01027
44,ALKALI,EQ,17.5,17.5,16.75,17.35,17.05,17.2,1195,20633.2,10-JAN-2014,52,INE773I01017
45,ALKYLAMINE,EQ,231.1,231.1,231.1,231.1,231.1,231.2,100,23110.0,10-JAN-2014,1,INE150B01013
46,ALLCARGO,EQ,127.05,151.8,123.7,133.9,132.6,128.8,186909,26641663.2,10-JAN-2014,5284,INE418H01029
47,ALLSEC,EQ,21.95,22.0,21.7,22.0,22.0,21.45,1300,28383.0,10-JAN-2014,18,INE835G01018
48,ALOKTEXT,EQ,8.5,8.5,8.25,8.3,8.3,8.45,2615779,21973803.65,10-JAN-2014,4695,INE270A01011
49,ALPA,BE,11.55,11.55,11.55,11.55,11.55,11.0,12254,141533.7,10-JAN-2014,12,INE385I01010
50,ALPHAGEO,BE,70.25,73.5,70.15,70.25,70.2,73.8,4326,304689.35,10-JAN-2014,34,INE137C01018
51,ALPINEHOU,EQ,26.0,26.0,26.0,26.0,26.0,25.0,100,2600.0,10-JAN-2014,1,INE840D01015
52,ALPSINDUS,BE,3.6,3.6,3.6,3.6,3.6,3.6,3600,12960.0,10-JAN-2014,10,INE093B01015
