,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,31.0,31.45,30.6,30.65,30.75,30.85,65454,2018519.85,16-JAN-2014,699,INE144J01027
1,3IINFOTECH,BE,8.55,8.9,8.2,8.65,8.8,8.55,869734,7356321.5,16-JAN-2014,791,INE748C01020
2,3MINDIA,EQ,3600.05,3773.3,3600.05,3617.65,3660.0,3623.65,416,1524213.35,16-JAN-2014,51,INE470A01017
3,A2ZMES,BE,11.25,11.75,11.15,11.2,11.25,11.6,188844,2128800.25,16-JAN-2014,260,INE619I01012
4,AARTIDRUGS,EQ,219.25,221.45,212.0,213.0,212.5,220.05,6719,1444772.1,16-JAN-2014,163,INE767A01016
5,AARTIIND,EQ,100.5,101.75,98.05,99.1,99.4,100.15,7798,773866.95,16-JAN-2014,162,INE769A01020
6,AARVEEDEN,EQ,50.75,51.6,50.4,51.05,51.2,50.8,4576,234009.3,16-JAN-2014,60,INE273D01019
7,ABAN,EQ,434.4,439.7,427.2,431.3,432.65,431.9,1158067,503204970.15,16-JAN-2014,27032,INE421A01028
8,ABB,EQ,651.1,656.45,642.6,644.0,643.0,648.9,29965,19435278.55,16-JAN-2014,1560,INE117A01022
9,ABBOTINDIA,EQ,1663.0,1705.95,1655.65,1699.85,1700.0,1676.8,2250,3792478.4,16-JAN-2014,216,INE358A01014
10,ABCIL,EQ,105.95,105.95,102.7,103.6,103.0,103.0,1507,156495.4,16-JAN-2014,31,INE605B01016
11,ABGSHIP,EQ,262.4,265.15,258.6,260.4,261.0,261.15,15087,3946018.15,16-JAN-2014,558,INE067H01016
12,ABIRLANUVO,EQ,1150.0,1152.9,1108.0,1113.95,1115.95,1142.75,122899,138816117.35,16-JAN-2014,8462,INE069A01017
13,ACC,EQ,1031.25,1048.75,1028.3,1032.35,1034.6,1029.35,300498,312352248.5,16-JAN-2014,13793,INE012A01025
14,ACCELYA,EQ,741.25,748.0,725.5,729.9,731.0,743.6,12332,9018199.25,16-JAN-2014,919,INE793A01012
