,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,39.0,39.0,37.1,38.0,38.2,39.25,159597,6051827.7,10-FEB-2017,1010,INE144J01027
1,3IINFOTECH,EQ,5.55,5.65,5.4,5.45,5.45,5.5,1874253,10338854.95,10-FEB-2017,753,INE748C01020
2,3MINDIA,EQ,11255.1,11900.0,11255.1,11511.9,11480.0,11790.15,1908,22089555.75,10-FEB-2017,502,INE470A01017
3,63MOONS,EQ,85.5,85.9,82.2,82.65,82.2,85.45,112648,9419269.3,10-FEB-2017,1828,INE111B01023
4,8KMILES,EQ,620.7,625.0,615.0,616.05,617.5,617.7,36192,22409676.8,10-FEB-2017,1169,INE650K01021
5,A2ZINFRA,EQ,43.8,44.0,42.05,42.65,42.3,43.25,478177,20615183.35,10-FEB-2017,3014,INE619I01012
6,AARTIDRUGS,EQ,620.45,624.65,613.7,619.7,620.0,616.9,18575,11520533.7,10-FEB-2017,922,INE767A01016
7,AARTIIND,EQ,780.0,791.7,772.65,787.85,790.05,786.45,18549,14494333.05,10-FEB-2017,1964,INE769A01020
8,AARVEEDEN,EQ,88.3,89.95,86.0,86.7,87.35,87.5,11265,988897.8,10-FEB-2017,196,INE273D01019
9,ABAN,EQ,247.35,248.3,243.05,244.4,244.75,245.9,654893,160884298.5,10-FEB-2017,7628,INE421A01028
10,ABB,EQ,1230.0,1265.0,1225.0,1258.0,1250.0,1225.6,183007,227994104.25,10-FEB-2017,13159,INE117A01022
11,ABBOTINDIA,EQ,4586.05,4600.0,4511.65,4525.9,4525.0,4596.8,1254,5726709.25,10-FEB-2017,339,INE358A01014
12,ABFRL,EQ,152.05,153.9,151.0,152.05,152.0,152.2,731539,111654943.3,10-FEB-2017,5508,INE647O01011
13,ABGSHIP,BZ,28.4,28.75,27.9,28.05,27.9,28.45,117289,3311981.6,10-FEB-2017,159,INE067H01016
14,ABIRLANUVO,EQ,1470.0,1507.45,1466.2,1479.15,1480.0,1435.3,552567,818068581.95,10-FEB-2017,22202,INE069A01017
15,ACC,EQ,1487.45,1496.95,1474.5,1486.95,1488.5,1485.5,152607,226760973.75,10-FEB-2017,9097,INE012A01025
16,ACCELYA,EQ,1616.0,1633.0,1542.0,1566.2,1560.0,1617.5,34765,55735615.85,10-FEB-2017,2093,INE793A01012
17,ACE,EQ,57.5,57.85,56.4,57.0,56.7,57.3,211705,12078199.6,10-FEB-2017,1263,INE731H01025
18,ADANIENT,EQ,94.0,94.95,92.4,92.85,92.8,93.65,3194365,299593247.5,10-FEB-2017,16568,INE423A01024
19,ADANIPORTS,EQ,305.6,313.7,305.1,311.25,311.5,304.8,5313049,1652550204.0,10-FEB-2017,48394,INE742F01042
20,ADANIPOWER,EQ,36.95,37.1,36.45,36.6,36.45,36.75,4516786,166007581.4,10-FEB-2017,7366,INE814H01011
21,ADANITRANS,EQ,67.3,69.65,66.5,68.3,68.0,66.7,1467164,100141704.05,10-FEB-2017,9051,INE931S01010
22,ADFFOODS,EQ,162.5,164.9,158.3,160.9,159.6,161.95,238224,38583590.5,10-FEB-2017,3279,INE982B01019
23,ADHUNIK,EQ,7.7,8.05,7.55,7.75,7.75,7.6,97102,760287.05,10-FEB-2017,272,INE400H01019
24,ADHUNIKIND,EQ,101.5,105.65,101.5,103.75,102.0,104.7,40152,4176203.1,10-FEB-2017,88,INE452L01012
25,ADLABS,EQ,82.0,82.6,79.8,80.3,80.15,81.35,217964,17698602.55,10-FEB-2017,2301,INE172N01012
26,ADORWELD,EQ,297.3,302.5,291.3,295.15,296.95,296.95,7340,2185807.65,10-FEB-2017,253,INE045A01017
27,ADSL,BE,34.5,34.5,33.25,33.4,33.3,33.7,26156,878111.5,10-FEB-2017,143,INE102I01027
28,ADVANIHOTR,EQ,56.25,59.0,56.15,56.45,56.25,56.25,12288,709435.3,10-FEB-2017,54,INE199C01026
29,ADVENZYMES,EQ,1830.0,1845.0,1798.05,1811.85,1815.0,1829.85,41116,74762715.4,10-FEB-2017,3556,INE837H01012
30,AEGISCHEM,EQ,183.5,203.7,180.3,200.45,202.0,182.8,1651216,320928424.1,10-FEB-2017,20453,INE208C01025
31,AFL,EQ,65.0,70.0,64.2,67.45,68.0,64.4,145147,9928921.55,10-FEB-2017,1402,INE020G01017
32,AGARIND,EQ,404.0,407.65,395.0,397.85,400.0,401.15,9876,3929855.35,10-FEB-2017,228,INE204E01012
33,AGCNET,EQ,97.35,97.35,90.65,91.7,92.25,95.25,10177,954112.65,10-FEB-2017,191,INE676A01019
34,AGRITECH,EQ,33.45,35.9,33.25,33.3,33.3,32.7,10971,373650.05,10-FEB-2017,98,INE449G01018
35,AGROPHOS,SM,22.9,22.9,22.5,22.65,22.5,22.9,24000,546600.0,10-FEB-2017,4,INE740V01019
36,AHLEAST,EQ,205.0,208.0,205.0,205.1,205.1,205.75,1456,298773.1,10-FEB-2017,9,INE926K01017
37,AHLUCONT,EQ,296.0,296.0,290.0,290.55,290.2,290.15,8728,2540218.35,10-FEB-2017,381,INE758C01029
38,AHLWEST,EQ,212.0,218.5,210.55,213.0,213.0,212.2,257,54826.5,10-FEB-2017,29,INE915K01010
39,AIAENG,EQ,1364.2,1373.6,1325.0,1366.95,1371.9,1342.55,16336,22279251.75,10-FEB-2017,1721,INE212H01026
40,AICHAMP,BE,24.7,24.7,24.7,24.7,24.7,25.85,396,9781.2,10-FEB-2017,1,INE768E01024
41,AIFL,EQ,412.95,412.95,392.1,396.55,392.1,406.8,35209,14199434.1,10-FEB-2017,879,INE428O01016
42,AJANTPHARM,EQ,1809.7,1813.55,1782.0,1794.75,1803.0,1804.4,128878,231409132.25,10-FEB-2017,13075,INE031B01049
43,AJMERA,EQ,176.5,180.0,170.2,172.4,172.55,175.35,129795,22860848.0,10-FEB-2017,2976,INE298G01027
44,AKSHOPTFBR,EQ,24.85,25.0,24.55,24.6,24.6,24.85,951562,23514822.55,10-FEB-2017,2286,INE523B01011
45,AKZOINDIA,EQ,1499.7,1504.9,1468.9,1494.0,1495.0,1486.6,4843,7214762.3,10-FEB-2017,625,INE133A01011
46,ALANKIT,EQ,32.35,32.8,31.1,31.55,31.55,31.35,2677198,84621095.35,10-FEB-2017,4736,INE914E01040
47,ALBERTDAVD,EQ,372.05,378.05,372.0,377.95,378.0,375.6,1570,591725.65,10-FEB-2017,66,INE155C01010
48,ALBK,EQ,74.4,75.0,73.5,73.95,73.65,74.0,1852636,137419924.6,10-FEB-2017,7987,INE428A01015
49,ALCHEM,EQ,22.9,23.2,22.25,22.65,22.6,23.25,9932,226598.05,10-FEB-2017,119,INE964B01033
50,ALEMBICLTD,EQ,38.0,41.9,37.8,40.65,40.5,37.75,2930785,120144102.45,10-FEB-2017,11080,INE426A01027
51,ALICON,EQ,389.95,397.45,387.1,392.05,393.0,391.0,1419,554630.95,10-FEB-2017,79,INE062D01024
52,ALKALI,EQ,83.95,83.95,77.4,79.05,78.9,81.9,20308,1619317.3,10-FEB-2017,190,INE773I01017
53,ALKEM,EQ,1814.0,1846.0,1773.25,1830.45,1838.95,1812.2,76093,138184907.85,10-FEB-2017,6463,INE540L01014
54,ALKYLAMINE,EQ,359.0,361.0,347.25,350.85,348.25,360.35,5911,2092217.5,10-FEB-2017,284,INE150B01021
55,ALLCARGO,EQ,168.4,170.95,168.1,168.85,168.1,167.75,110812,18756917.5,10-FEB-2017,2987,INE418H01029
56,ALLSEC,EQ,438.2,444.2,421.4,425.5,426.0,438.35,9749,4214412.75,10-FEB-2017,431,INE835G01018
57,ALMONDZ,EQ,17.8,18.0,16.6,16.95,17.0,17.7,7651,134336.3,10-FEB-2017,55,INE326B01027
58,ALOKTEXT,EQ,3.6,3.6,3.45,3.5,3.45,3.55,3015315,10659672.2,10-FEB-2017,1096,INE270A01011
59,ALPA,BE,45.3,45.3,41.5,45.1,45.3,43.15,162387,7286297.6,10-FEB-2017,523,INE385I01010
60,ALPHAGEO,EQ,953.7,1025.0,883.85,964.05,968.5,948.15,207681,201833578.25,10-FEB-2017,9885,INE137C01018
61,ALPSINDUS,EQ,8.7,9.1,8.6,8.75,8.8,8.85,77809,681375.35,10-FEB-2017,121,INE093B01015
62,AMARAJABAT,EQ,890.0,890.0,870.0,872.4,873.8,880.3,222219,194753136.05,10-FEB-2017,12243,INE885A01032
63,AMBIKCO,EQ,1160.15,1169.0,1150.0,1153.85,1150.0,1160.2,4340,5017217.35,10-FEB-2017,384,INE540G01014
64,AMBUJACEM,EQ,238.4,241.3,235.7,237.55,238.05,238.4,1136518,270556982.2,10-FEB-2017,29422,INE079A01024
65,AMDIND,EQ,30.05,30.65,29.5,29.55,29.6,30.7,10411,313507.4,10-FEB-2017,196,INE005I01014
66,AMRUTANJAN,EQ,612.0,614.7,590.0,595.8,593.9,608.05,20590,12417981.15,10-FEB-2017,1205,INE098F01023
67,AMTEKAUTO,EQ,37.25,38.1,36.5,37.1,37.45,36.95,1264835,47257491.7,10-FEB-2017,4906,INE130C01021
68,AMTL,EQ,26.5,27.8,26.5,27.5,27.5,27.5,5853,159435.25,10-FEB-2017,50,INE436N01029
69,ANANTRAJ,EQ,49.1,49.2,47.7,48.1,47.9,48.8,587199,28449583.1,10-FEB-2017,3604,INE242C01024
70,ANDHRABANK,EQ,57.7,57.7,56.1,56.55,56.45,57.7,4176531,237860375.15,10-FEB-2017,10062,INE434A01013
71,ANDHRACEMT,EQ,12.9,12.95,12.3,12.4,12.35,12.75,613234,7709212.1,10-FEB-2017,1360,INE666E01012
72,ANDHRSUGAR,EQ,264.0,270.4,260.55,264.4,265.9,263.25,78636,20916098.5,10-FEB-2017,1696,INE715B01013
73,ANGIND,EQ,10.95,11.5,10.9,11.1,11.0,11.0,60332,670608.35,10-FEB-2017,893,INE017D01010
74,ANIKINDS,BE,26.05,26.95,26.0,26.95,26.95,26.9,455,11839.75,10-FEB-2017,3,INE087B01017
75,ANKITMETAL,EQ,2.0,2.05,1.95,2.0,2.0,1.95,141912,282834.3,10-FEB-2017,71,INE106I01010
76,ANSALAPI,EQ,16.35,16.35,15.65,15.75,15.75,16.15,217106,3444703.9,10-FEB-2017,1007,INE436A01026
77,ANSALHSG,EQ,25.2,25.2,24.0,24.35,24.2,24.4,41016,1003974.0,10-FEB-2017,182,INE880B01015
78,ANTGRAPHIC,BE,1.6,1.65,1.55,1.55,1.55,1.6,48912,76751.7,10-FEB-2017,24,INE414B01021
79,APARINDS,EQ,708.5,782.6,706.25,749.25,747.0,704.45,171214,127854077.9,10-FEB-2017,8142,INE372A01015
80,APCOTEXIND,EQ,331.0,349.95,331.0,343.15,341.1,327.9,50304,17265943.4,10-FEB-2017,2237,INE116A01024
81,APLAPOLLO,EQ,1128.1,1138.4,1110.0,1119.5,1110.0,1123.35,3869,4343673.65,10-FEB-2017,451,INE702C01019
82,APLLTD,EQ,562.95,562.95,555.05,557.55,557.1,558.15,24291,13546813.95,10-FEB-2017,1489,INE901L01018
83,APOLLOHOSP,EQ,1242.5,1265.5,1220.0,1226.0,1228.0,1240.7,127799,157056916.95,10-FEB-2017,11308,INE437A01024
84,APOLLOTYRE,EQ,183.6,184.25,181.05,182.45,182.2,183.6,2590030,471744643.25,10-FEB-2017,28101,INE438A01022
85,APOLSINHOT,BE,499.0,499.0,480.0,495.0,495.0,476.35,163,80223.25,10-FEB-2017,16,INE451F01016
86,APTECHT,EQ,243.0,248.65,230.05,234.2,232.3,235.95,4877541,1171943196.6,10-FEB-2017,56195,INE266F01018
87,ARCHIDPLY,EQ,65.1,67.4,62.0,64.65,65.0,65.2,23528,1524639.1,10-FEB-2017,483,INE877I01016
88,ARCHIES,EQ,25.45,25.45,24.05,25.1,25.4,25.25,67748,1698314.05,10-FEB-2017,344,INE731A01020
89,ARCOTECH,EQ,620.0,735.95,618.4,735.95,735.95,613.3,710809,496003672.0,10-FEB-2017,14060,INE574I01027
90,ARIES,EQ,181.9,190.4,180.15,184.25,183.65,180.25,146649,27284868.35,10-FEB-2017,3051,INE298I01015
91,ARMANFIN,EQ,238.0,240.0,233.0,238.7,233.05,238.1,18283,4344001.6,10-FEB-2017,577,INE109C01017
92,AROGRANITE,EQ,76.5,76.5,74.5,74.7,74.5,75.85,30098,2266401.15,10-FEB-2017,380,INE210C01013
93,ARROWGREEN,EQ,504.05,506.45,497.0,499.7,499.6,505.8,17987,9042642.55,10-FEB-2017,378,INE570D01018
94,ARROWTEX,EQ,51.05,51.9,46.05,48.6,47.45,51.8,120350,5912690.3,10-FEB-2017,1132,INE933J01015
95,ARSHIYA,EQ,54.15,54.5,50.25,51.35,51.05,54.35,320834,16829035.0,10-FEB-2017,1675,INE968D01022
96,ARSSINFRA,EQ,68.65,69.25,61.2,62.35,62.25,68.0,420916,26997325.2,10-FEB-2017,3562,INE267I01010
97,ARVIND,EQ,379.95,388.35,378.0,384.6,384.8,379.95,2766930,1064141753.55,10-FEB-2017,31568,INE034A01011
98,ARVSMART,EQ,71.0,72.4,71.0,71.65,72.0,70.7,20106,1440238.6,10-FEB-2017,256,INE034S01021
99,ASAHIINDIA,EQ,202.65,206.4,201.0,205.65,205.0,201.9,29367,6016859.05,10-FEB-2017,656,INE439A01020
100,ASAHISONG,EQ,260.45,261.8,253.0,253.5,253.8,258.5,27777,7102453.95,10-FEB-2017,628,INE228I01012
101,ASAL,EQ,70.0,72.0,68.3,69.05,68.85,70.9,2768,193205.2,10-FEB-2017,70,INE900C01027
102,ASHAPURMIN,EQ,65.75,66.25,65.1,65.45,65.1,65.35,41628,2730678.25,10-FEB-2017,668,INE348A01023
103,ASHIANA,EQ,185.7,194.0,185.65,187.65,186.4,185.7,60096,11406102.25,10-FEB-2017,1338,INE365D01021
104,ASHIMASYN,EQ,16.4,16.4,15.8,15.8,15.8,16.0,43097,687615.1,10-FEB-2017,113,INE440A01010
105,ASHOKA,EQ,198.25,198.25,191.35,192.3,192.0,196.15,57763,11224132.5,10-FEB-2017,3857,INE442H01029
106,ASHOKLEY,EQ,95.7,95.7,92.4,92.95,92.7,95.3,12076962,1125375498.55,10-FEB-2017,54094,INE208A01029
107,ASIANHOTNR,EQ,104.0,104.0,103.65,103.85,103.85,104.15,252,26153.95,10-FEB-2017,10,INE363A01022
108,ASIANPAINT,EQ,1005.9,1009.0,990.5,993.05,991.55,1002.85,479738,478066820.0,10-FEB-2017,14730,INE021A01026
109,ASIANTILES,EQ,271.0,281.95,269.0,276.25,275.0,268.95,228214,63318895.95,10-FEB-2017,2377,INE022I01019
110,ASIL,BE,0.7,0.7,0.7,0.7,0.7,0.75,200,140.0,10-FEB-2017,2,INE988A01026
111,ASPINWALL,BE,225.5,230.0,220.2,223.6,225.0,230.0,9187,2055622.65,10-FEB-2017,94,INE991I01015
112,ASSAMCO,BE,6.75,7.0,6.7,6.75,6.7,6.85,199760,1352122.15,10-FEB-2017,178,INE442A01024
113,ASTEC,EQ,584.35,589.0,581.0,585.4,588.0,582.65,23072,13512745.5,10-FEB-2017,1237,INE563J01010
114,ASTRAL,EQ,450.0,450.0,442.2,446.4,443.1,449.9,11656,5213610.2,10-FEB-2017,1015,INE006I01046
115,ASTRAMICRO,EQ,112.7,113.2,111.0,112.5,112.75,111.9,328365,36780725.75,10-FEB-2017,3307,INE386C01029
116,ASTRAZEN,EQ,941.2,946.15,931.6,934.85,931.6,939.85,7691,7197632.0,10-FEB-2017,817,INE203A01020
117,ATFL,EQ,524.45,541.0,524.45,533.6,531.15,524.45,9864,5270351.35,10-FEB-2017,611,INE209A01019
118,ATLANTA,EQ,77.95,81.0,77.55,80.75,80.9,77.6,671845,53500030.6,10-FEB-2017,4846,INE285H01022
119,ATLASCYCLE,BE,413.3,435.5,413.3,435.5,435.5,414.8,26107,11241198.45,10-FEB-2017,621,INE446A01017
120,ATNINTER,BE,0.3,0.3,0.3,0.3,0.3,0.25,1164,349.2,10-FEB-2017,2,INE803A01027
121,ATUL,EQ,2348.1,2360.0,2282.35,2301.95,2285.0,2321.8,7134,16520749.55,10-FEB-2017,1265,INE100A01010
122,ATULAUTO,EQ,426.0,432.0,426.0,427.8,427.95,427.75,24738,10605988.35,10-FEB-2017,599,INE951D01028
123,AURIONPRO,EQ,135.1,138.9,133.75,134.95,134.05,134.85,45855,6250371.55,10-FEB-2017,1087,INE132H01018
124,AUROPHARMA,EQ,705.0,705.0,676.2,679.3,678.05,706.75,3609171,2473091598.15,10-FEB-2017,65224,INE406A01037
125,AUSOMENT,EQ,27.75,28.1,26.55,28.1,28.1,27.7,115,3078.65,10-FEB-2017,5,INE218C01016
