,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,40.35,40.4,37.3,37.9,37.8,39.55,63759,2436263.95,05-JUN-2018,801,INE144J01027
1,21STCENMGM,EQ,36.3,37.6,36.3,36.3,36.3,37.0,713,26108.7,05-JUN-2018,13,INE253B01015
2,3IINFOTECH,EQ,4.75,4.75,4.45,4.45,4.45,4.65,2335804,10601737.5,05-JUN-2018,1065,INE748C01020
3,3MINDIA,EQ,18999.15,18999.15,18501.0,18601.3,18750.0,18814.8,1262,23523111.45,05-JUN-2018,468,INE470A01017
4,3PLAND,EQ,12.75,14.0,12.3,13.95,14.0,13.15,11825,164584.4,05-JUN-2018,42,INE105C01023
5,5PAISA,EQ,360.0,372.05,350.5,350.55,350.5,368.9,4498,1594100.65,05-JUN-2018,230,INE618L01018
6,63MOONS,EQ,71.0,71.4,66.5,67.25,67.1,71.4,184862,12666874.6,05-JUN-2018,2546,INE111B01023
7,8KMILES,EQ,536.0,540.0,497.0,504.95,505.95,535.0,271219,140289871.95,05-JUN-2018,11911,INE650K01021
8,A2ZINFRA,EQ,23.55,23.6,20.25,20.35,20.4,23.45,617387,13274568.75,05-JUN-2018,2934,INE619I01012
9,AARTIDRUGS,EQ,532.0,532.0,510.0,513.35,510.2,530.0,8143,4213824.4,05-JUN-2018,498,INE767A01016
10,AARTIIND,EQ,1199.0,1202.85,1150.0,1171.05,1180.0,1198.85,57637,67185749.35,05-JUN-2018,2898,INE769A01020
11,AARVEEDEN,EQ,33.5,34.7,31.8,32.7,32.35,33.8,17794,588397.95,05-JUN-2018,162,INE273D01019
12,AARVI,SM,77.0,77.8,75.05,75.05,75.05,79.0,24000,1816100.0,05-JUN-2018,12,INE754X01016
13,ABAN,EQ,128.0,128.0,120.0,121.0,120.3,128.95,1080955,132591463.3,05-JUN-2018,12233,INE421A01028
14,ABB,EQ,1176.5,1182.1,1149.0,1161.15,1159.0,1185.25,51268,59672259.2,05-JUN-2018,4703,INE117A01022
