,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,36.0,36.75,34.2,34.9,34.9,35.4,77310,2709787.95,20-MAR-2017,413,INE144J01027
1,3IINFOTECH,EQ,5.0,5.05,4.95,5.0,4.95,5.0,883795,4402770.7,20-MAR-2017,345,INE748C01020
2,3MINDIA,EQ,11052.05,11142.95,11000.0,11073.75,11051.0,11051.8,439,4858613.05,20-MAR-2017,155,INE470A01017
3,63MOONS,EQ,77.0,77.65,77.0,77.15,77.0,77.35,48582,3751069.4,20-MAR-2017,903,INE111B01023
4,8KMILES,EQ,623.85,623.85,609.15,612.95,614.5,616.8,19901,12250535.55,20-MAR-2017,1365,INE650K01021
5,A2ZINFRA,EQ,45.6,49.05,45.3,47.8,47.7,45.5,3528473,168510017.2,20-MAR-2017,15191,INE619I01012
6,AARTIDRUGS,EQ,581.7,585.0,575.0,578.15,576.4,580.7,8776,5080464.35,20-MAR-2017,1362,INE767A01016
7,AARTIIND,EQ,785.0,794.0,776.35,790.75,790.0,774.9,69029,54439490.5,20-MAR-2017,3751,INE769A01020
8,AARVEEDEN,EQ,74.0,75.0,73.2,74.2,73.5,74.65,5665,419289.95,20-MAR-2017,114,INE273D01019
9,ABAN,EQ,225.2,226.75,223.1,224.05,224.8,225.25,438427,98507246.65,20-MAR-2017,5572,INE421A01028
10,ABB,EQ,1220.1,1222.9,1208.0,1216.0,1215.0,1214.6,31738,38592127.7,20-MAR-2017,1307,INE117A01022
11,ABBOTINDIA,EQ,4494.0,4525.95,4450.0,4503.3,4505.0,4497.3,26374,118917148.95,20-MAR-2017,1154,INE358A01014
12,ABFRL,EQ,157.0,158.6,152.25,155.5,156.25,155.9,1187137,185546657.5,20-MAR-2017,5169,INE647O01011
13,ABGSHIP,BZ,23.2,23.2,23.2,23.2,23.2,22.1,21424,497036.8,20-MAR-2017,58,INE067H01016
14,ABIRLANUVO,EQ,1523.45,1549.95,1496.9,1539.15,1543.0,1517.25,692911,1059117227.55,20-MAR-2017,22767,INE069A01017
15,ACC,EQ,1417.45,1417.45,1405.5,1408.7,1410.8,1411.5,226054,319011177.8,20-MAR-2017,10795,INE012A01025
16,ACCELYA,EQ,1409.0,1432.0,1383.0,1404.7,1396.0,1409.75,3504,4948318.3,20-MAR-2017,711,INE793A01012
17,ACE,EQ,54.4,54.4,53.25,53.65,53.45,53.75,98587,5294002.45,20-MAR-2017,516,INE731H01025
18,ADANIENT,EQ,103.6,104.8,101.85,103.3,103.25,103.7,2192937,226055120.75,20-MAR-2017,9356,INE423A01024
19,ADANIPORTS,EQ,327.05,329.8,324.7,325.45,325.0,325.4,4103266,1339181391.5,20-MAR-2017,38323,INE742F01042
20,ADANIPOWER,EQ,39.75,41.1,39.1,40.3,40.35,39.55,17813256,718095371.1,20-MAR-2017,19740,INE814H01011
21,ADANITRANS,EQ,64.55,66.65,64.4,65.25,64.95,63.85,1117601,73216871.2,20-MAR-2017,5508,INE931S01010
22,ADFFOODS,EQ,164.5,169.7,164.25,168.05,168.6,164.25,80802,13491666.6,20-MAR-2017,1677,INE982B01019
23,ADHUNIK,EQ,7.1,7.25,7.05,7.1,7.05,7.1,50540,358977.1,20-MAR-2017,107,INE400H01019
24,ADHUNIKIND,EQ,100.05,107.05,100.0,103.45,103.25,102.85,31271,3243563.2,20-MAR-2017,94,INE452L01012
25,ADLABS,EQ,84.6,86.2,84.1,85.05,85.05,84.8,178082,15133375.7,20-MAR-2017,1263,INE172N01012
26,ADORWELD,EQ,300.05,307.3,300.0,304.0,306.0,302.4,10227,3116116.45,20-MAR-2017,408,INE045A01017
27,ADSL,BE,29.5,30.75,29.5,29.95,30.1,30.1,24308,728062.7,20-MAR-2017,70,INE102I01027
28,ADVANIHOTR,EQ,57.85,57.9,55.55,56.7,56.95,57.0,18075,1028632.2,20-MAR-2017,215,INE199C01026
29,ADVENZYMES,EQ,1789.95,2043.8,1787.0,2019.1,2022.0,1755.15,1931960,3777102753.4,20-MAR-2017,69124,INE837H01012
30,AEGISCHEM,EQ,205.0,208.5,204.0,205.85,206.0,204.3,279503,57523034.9,20-MAR-2017,2343,INE208C01025
31,AFL,EQ,72.5,73.0,69.55,70.6,70.9,71.35,15114,1073822.8,20-MAR-2017,219,INE020G01017
32,AGARIND,BE,530.0,551.0,530.0,549.65,551.0,547.35,7644,4181147.95,20-MAR-2017,108,INE204E01012
33,AGCNET,EQ,85.25,86.65,84.45,85.6,85.0,85.25,1405,119588.3,20-MAR-2017,83,INE676A01019
34,AGRITECH,EQ,39.5,41.0,38.1,39.7,40.4,39.8,8813,347700.3,20-MAR-2017,125,INE449G01018
35,AHLEAST,EQ,228.5,228.5,218.7,220.0,220.0,219.95,531,117214.95,20-MAR-2017,26,INE926K01017
36,AHLUCONT,EQ,319.95,324.95,316.15,321.8,317.1,324.4,78888,25390145.95,20-MAR-2017,1736,INE758C01029
37,AHLWEST,EQ,220.0,238.9,213.0,217.0,217.0,219.15,642,144084.5,20-MAR-2017,31,INE915K01010
38,AIAENG,EQ,1503.85,1549.0,1496.3,1524.75,1523.95,1503.9,71117,108399267.5,20-MAR-2017,8644,INE212H01026
39,AIFL,EQ,387.6,390.55,380.0,381.95,380.0,386.95,28662,10994503.5,20-MAR-2017,1509,INE428O01016
40,AJANTPHARM,EQ,1812.0,1852.0,1807.0,1821.9,1825.0,1794.0,487622,894645507.05,20-MAR-2017,21373,INE031B01049
41,AJMERA,EQ,194.55,202.3,194.2,194.85,195.0,192.6,172780,34044011.25,20-MAR-2017,2901,INE298G01027
42,AKASH,SM,127.75,127.95,127.75,127.75,127.75,128.4,155000,19805600.0,20-MAR-2017,19,INE737W01013
43,AKSHOPTFBR,EQ,23.35,23.5,22.9,23.05,23.1,23.5,766087,17716079.9,20-MAR-2017,1817,INE523B01011
44,AKZOINDIA,EQ,1609.2,1609.6,1580.0,1601.75,1600.0,1604.0,7172,11447725.1,20-MAR-2017,825,INE133A01011
