,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,30.5,30.7,30.2,30.45,30.45,30.4,81100,2474427.65,01-OCT-2014,551,INE144J01027
1,3IINFOTECH,EQ,8.1,8.25,7.95,8.0,7.95,8.05,559928,4497214.7,01-OCT-2014,796,INE748C01020
2,3MINDIA,EQ,6350.0,6400.0,6325.0,6348.45,6348.8,6297.15,453,2879553.3,01-OCT-2014,68,INE470A01017
3,8KMILES,EQ,543.9,543.9,543.9,543.9,543.9,518.0,11223,6104189.7,01-OCT-2014,62,INE650K01013
4,A2ZMES,EQ,24.2,25.0,23.3,23.45,23.5,23.85,232366,5612746.8,01-OCT-2014,931,INE619I01012
5,AARTIDRUGS,EQ,763.7,783.0,755.2,761.2,758.0,771.45,7880,6066245.05,01-OCT-2014,447,INE767A01016
6,AARTIIND,EQ,275.1,281.7,274.9,280.5,281.0,278.7,29661,8255733.4,01-OCT-2014,1185,INE769A01020
7,AARVEEDEN,EQ,50.35,51.8,49.25,49.5,49.25,50.9,1730,87009.75,01-OCT-2014,41,INE273D01019
8,ABAN,EQ,594.95,597.35,572.1,576.3,574.75,593.2,574656,334120177.5,01-OCT-2014,25049,INE421A01028
9,ABB,EQ,1159.9,1172.0,1110.2,1112.3,1112.0,1150.35,58017,66088657.3,01-OCT-2014,3921,INE117A01022
10,ABBOTINDIA,EQ,3199.95,3290.0,3155.2,3263.9,3254.0,3172.0,3557,11472599.5,01-OCT-2014,581,INE358A01014
11,ABCIL,EQ,279.0,295.95,273.0,276.95,274.25,278.3,9456,2645133.85,01-OCT-2014,682,INE605B01016
12,ABGSHIP,EQ,224.55,227.6,222.85,223.7,223.55,225.2,63606,14300991.95,01-OCT-2014,1784,INE067H01016
13,ABIRLANUVO,EQ,1620.5,1664.0,1620.5,1647.7,1647.5,1620.5,165909,273559970.0,01-OCT-2014,12325,INE069A01017
14,ACC,EQ,1409.8,1414.95,1387.2,1391.65,1387.25,1399.55,213810,298960535.7,01-OCT-2014,8754,INE012A01025
15,ACCELYA,EQ,733.9,755.95,725.0,749.1,749.95,737.35,53099,39592111.15,01-OCT-2014,1478,INE793A01012
16,ACE,EQ,32.8,32.9,32.0,32.05,32.0,33.1,147079,4739741.45,01-OCT-2014,670,INE731H01025
17,ACROPETAL,EQ,4.85,5.0,4.7,4.75,4.8,4.9,93045,447599.65,01-OCT-2014,359,INE055L01013
18,ADANIENT,EQ,469.0,477.65,455.2,464.0,465.0,470.7,1204229,558459384.95,01-OCT-2014,18127,INE423A01024
19,ADANIPORTS,EQ,277.05,283.35,272.5,275.15,276.0,277.55,1937730,536690313.35,01-OCT-2014,17826,INE742F01042
20,ADANIPOWER,EQ,43.1,43.95,43.0,43.15,43.05,43.4,2606288,113020618.6,01-OCT-2014,10081,INE814H01011
21,ADFFOODS,EQ,70.1,70.85,68.0,69.7,70.0,69.85,66496,4614752.4,01-OCT-2014,723,INE982B01019
22,ADHUNIK,EQ,38.05,39.1,38.05,38.55,38.5,38.35,12858,495488.3,01-OCT-2014,158,INE400H01019
23,ADORWELD,EQ,217.0,222.9,215.0,219.4,219.0,214.6,216,47206.65,01-OCT-2014,36,INE045A01017
24,ADSL,EQ,19.0,19.6,18.05,18.5,18.6,19.0,39225,730262.25,01-OCT-2014,225,INE102I01027
25,ADVANIHOTR,EQ,72.0,74.65,72.0,73.5,73.5,72.0,731,53032.7,01-OCT-2014,10,INE199C01026
26,ADVANTA,EQ,315.6,322.5,311.0,314.7,314.85,314.05,86723,27290228.3,01-OCT-2014,1182,INE517H01028
27,AEGISCHEM,EQ,362.3,370.0,340.0,358.9,357.8,354.5,40224,14573201.15,01-OCT-2014,1311,INE208C01017
28,AFL,EQ,70.95,70.95,66.1,67.7,67.5,68.05,6188,419276.75,01-OCT-2014,46,INE020G01017
29,AFTEK,BE,5.25,5.3,5.05,5.25,5.1,5.3,64260,327156.4,01-OCT-2014,92,INE796A01023
30,AGARIND,EQ,99.4,105.0,99.15,102.4,101.85,98.85,25206,2597198.2,01-OCT-2014,355,INE204E01012
31,AGCNET,EQ,64.05,67.75,64.05,64.75,65.95,64.95,2174,141737.6,01-OCT-2014,82,INE676A01019
32,AGRITECH,BE,6.85,6.85,6.55,6.55,6.55,6.8,1145,7828.35,01-OCT-2014,8,INE449G01018
33,AGRODUTCH,EQ,3.6,3.6,3.5,3.55,3.5,3.6,3365,11917.35,01-OCT-2014,10,INE135B01014
34,AHLEAST,EQ,185.0,191.9,185.0,190.95,191.0,184.3,209,39524.65,01-OCT-2014,24,INE926K01017
35,AHLUCONT,EQ,165.25,168.95,162.1,163.15,162.6,164.7,7628,1256738.05,01-OCT-2014,232,INE758C01029
36,AHLWEST,EQ,104.0,107.95,103.0,105.05,107.95,105.55,1607,169133.0,01-OCT-2014,40,INE915K01010
37,AHMEDFORGE,EQ,398.35,399.7,385.1,393.25,394.5,395.85,210504,82938784.75,01-OCT-2014,4830,INE425A01011
38,AIAENG,EQ,950.0,975.0,930.05,945.5,948.0,940.3,143144,134989653.95,01-OCT-2014,3706,INE212H01026
39,AIL,EQ,477.0,482.0,470.0,473.1,472.0,477.4,15701,7445012.6,01-OCT-2014,843,INE878A01011
40,AJANTPHARM,EQ,1721.1,1757.9,1715.0,1731.9,1740.0,1731.4,23138,40116494.05,01-OCT-2014,2560,INE031B01031
41,AJMERA,EQ,136.0,144.65,133.05,144.65,144.65,131.5,268864,38185943.6,01-OCT-2014,3083,INE298G01027
42,AKSHOPTFBR,EQ,19.0,19.2,18.45,18.6,18.55,18.85,84770,1586398.7,01-OCT-2014,346,INE523B01011
43,AKZOINDIA,EQ,1266.2,1300.0,1263.2,1278.75,1265.0,1266.2,45800,58591611.95,01-OCT-2014,1119,INE133A01011
44,ALBK,EQ,99.8,99.85,97.2,97.4,97.25,99.35,3967855,390252231.75,01-OCT-2014,25673,INE428A01015
45,ALCHEM,EQ,48.75,48.95,47.0,47.55,48.0,47.95,3945,189826.6,01-OCT-2014,58,INE964B01033
46,ALEMBICLTD,EQ,57.5,59.4,55.0,56.65,57.0,57.85,772153,43773959.75,01-OCT-2014,5076,INE426A01027
47,ALICON,EQ,162.05,167.0,159.3,165.5,167.0,162.25,6538,1070103.85,01-OCT-2014,229,INE062D01024
48,ALKALI,EQ,20.5,20.75,20.1,20.45,20.5,20.6,5207,106012.65,01-OCT-2014,52,INE773I01017
49,ALKYLAMINE,EQ,395.0,400.0,380.0,381.15,380.1,382.85,1950,754388.15,01-OCT-2014,111,INE150B01021
50,ALLCARGO,EQ,236.0,246.85,232.1,233.15,233.5,233.55,168068,40416308.9,01-OCT-2014,1859,INE418H01029
51,ALLSEC,EQ,23.5,23.6,22.4,22.75,22.4,23.6,4936,113051.75,01-OCT-2014,54,INE835G01018
52,ALMONDZ,EQ,18.45,18.5,17.2,18.35,18.5,17.75,8928,161475.95,01-OCT-2014,39,INE326B01027
53,ALOKTEXT,EQ,11.8,12.6,11.5,12.35,12.55,11.8,16441788,198899407.9,01-OCT-2014,17625,INE270A01011
54,ALPA,BE,13.0,13.45,12.25,13.2,12.5,12.85,132258,1756766.7,01-OCT-2014,136,INE385I01010
55,ALPHAGEO,EQ,500.0,508.0,495.0,498.95,499.15,496.0,14467,7267713.1,01-OCT-2014,622,INE137C01018
56,ALPINEHOU,BE,23.0,23.0,23.0,23.0,23.0,22.25,2,46.0,01-OCT-2014,1,INE840D01015
57,ALPSINDUS,EQ,2.0,2.0,1.9,1.9,2.0,1.95,30336,60254.5,01-OCT-2014,24,INE093B01015
58,ALSTOMT&D,EQ,346.55,350.0,342.35,344.6,343.0,349.2,25927,9011152.3,01-OCT-2014,778,INE200A01026
59,AMARAJABAT,EQ,604.75,623.5,595.0,609.75,612.0,598.45,215861,131566998.4,01-OCT-2014,6654,INE885A01032
60,AMARJOTHI,EQ,80.5,84.45,79.8,80.0,83.85,82.05,8588,687288.9,01-OCT-2014,23,INE484D01012
61,AMBIKCO,EQ,490.0,490.0,464.05,470.35,469.0,476.15,1481,695896.45,01-OCT-2014,269,INE540G01014
62,AMBUJACEM,EQ,213.9,214.3,210.0,210.65,210.0,213.7,1639405,346958341.05,01-OCT-2014,21840,INE079A01024
63,AMDIND,EQ,27.2,27.95,26.5,26.8,26.8,27.1,7497,200649.85,01-OCT-2014,41,INE005I01014
