,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,31.25,31.3,30.7,30.95,30.7,31.25,79170,2448726.4,12-MAR-2014,504,INE144J01027
1,3IINFOTECH,EQ,7.3,8.1,7.3,7.9,7.85,7.4,2119692,16614660.6,12-MAR-2014,2815,INE748C01020
2,3MINDIA,EQ,3710.0,3739.1,3696.0,3696.0,3696.0,3736.3,145,538356.9,12-MAR-2014,30,INE470A01017
3,8KMILES,EQ,110.2,111.0,108.5,109.85,109.0,111.05,19111,2100799.1,12-MAR-2014,114,INE650K01013
4,A2ZMES,EQ,10.4,10.9,10.35,10.45,10.5,10.5,437230,4641261.55,12-MAR-2014,475,INE619I01012
5,AARTIDRUGS,EQ,272.0,272.0,262.25,264.2,263.1,265.4,4875,1290995.5,12-MAR-2014,383,INE767A01016
6,AARTIIND,EQ,127.0,127.5,119.4,125.95,125.5,124.9,538334,66769335.1,12-MAR-2014,4527,INE769A01020
7,AARVEEDEN,EQ,33.1,36.75,32.95,35.55,35.55,34.65,8219,290581.25,12-MAR-2014,247,INE273D01019
8,ABAN,EQ,489.2,494.7,480.1,485.0,485.2,488.8,718122,349548033.55,12-MAR-2014,19271,INE421A01028
9,ABB,EQ,780.1,801.35,768.15,794.4,796.0,780.3,321755,253962508.65,12-MAR-2014,13988,INE117A01022
10,ABBOTINDIA,EQ,1652.0,1685.0,1652.0,1677.05,1685.0,1662.6,984,1643554.5,12-MAR-2014,433,INE358A01014
11,ABCIL,EQ,127.0,144.0,123.5,139.05,139.95,127.65,74699,10249111.05,12-MAR-2014,1573,INE605B01016
12,ABGSHIP,EQ,243.05,254.4,241.45,245.0,245.55,245.15,248731,61660252.05,12-MAR-2014,7067,INE067H01016
13,ABIRLANUVO,EQ,1070.1,1090.0,1068.95,1073.5,1076.0,1061.05,179259,193302657.7,12-MAR-2014,14494,INE069A01017
14,ACC,EQ,1247.7,1253.0,1221.15,1231.55,1240.0,1251.25,276918,343006093.35,12-MAR-2014,12423,INE012A01025
15,ACCELYA,EQ,663.0,677.75,663.0,669.1,669.8,669.65,6911,4636551.05,12-MAR-2014,761,INE793A01012
16,ACE,EQ,14.5,14.5,13.95,14.2,14.05,14.35,180341,2575758.55,12-MAR-2014,395,INE731H01025
17,ACROPETAL,EQ,4.2,4.55,4.2,4.4,4.3,4.2,7243,32216.05,12-MAR-2014,53,INE055L01013
