,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,36.4,36.8,36.0,36.4,36.25,36.2,88904,3228605.15,05-OCT-2016,430,INE144J01027
1,3IINFOTECH,EQ,6.05,6.05,5.8,5.9,5.9,5.95,1819518,10736880.75,05-OCT-2016,549,INE748C01020
2,3MINDIA,EQ,13275.0,13286.0,13121.2,13156.9,13141.0,13234.95,255,3361504.65,05-OCT-2016,124,INE470A01017
3,8KMILES,EQ,2094.55,2146.0,2065.0,2139.9,2138.0,2084.55,44270,93899794.65,05-OCT-2016,4722,INE650K01013
4,A2ZINFRA,EQ,37.3,37.5,35.8,36.85,37.05,36.55,381001,13951905.0,05-OCT-2016,1842,INE619I01012
5,AARTIDRUGS,EQ,628.5,649.5,625.0,646.55,645.5,632.9,35495,22784884.45,05-OCT-2016,1816,INE767A01016
6,AARTIIND,EQ,677.95,687.0,670.0,676.75,676.8,676.25,94393,63992321.3,05-OCT-2016,3060,INE769A01020
7,AARVEEDEN,EQ,95.05,96.5,85.5,87.25,87.9,89.1,343687,31312390.7,05-OCT-2016,3636,INE273D01019
8,ABAN,EQ,211.0,226.85,207.8,220.5,219.3,209.8,3195859,698560194.25,05-OCT-2016,32818,INE421A01028
9,ABB,EQ,1180.8,1187.95,1149.0,1171.35,1178.0,1172.4,63894,74822412.3,05-OCT-2016,4924,INE117A01022
10,ABBOTINDIA,EQ,4799.9,4835.0,4762.1,4792.35,4775.0,4788.85,6414,30872980.7,05-OCT-2016,649,INE358A01014
11,ABFRL,EQ,142.3,150.0,142.3,145.25,145.0,142.15,1349288,198197591.55,05-OCT-2016,13908,INE647O01011
12,ABGSHIP,EQ,31.25,34.75,30.45,33.4,33.2,30.7,3940710,132180843.0,05-OCT-2016,15084,INE067H01016
13,ABIRLANUVO,EQ,1389.0,1411.05,1386.0,1396.5,1398.0,1387.6,360314,504061607.0,05-OCT-2016,13250,INE069A01017
14,ACC,EQ,1640.0,1647.9,1622.5,1638.0,1633.2,1637.1,264589,432296889.3,05-OCT-2016,18983,INE012A01025
15,ACCELYA,EQ,1323.0,1362.8,1323.0,1357.4,1355.0,1323.1,3746,5025671.75,05-OCT-2016,229,INE793A01012
16,ACE,EQ,44.5,46.75,44.5,45.55,45.4,44.5,220366,10072239.5,05-OCT-2016,953,INE731H01025
17,ACROPETAL,BZ,1.65,1.65,1.65,1.65,1.65,1.7,600,990.0,05-OCT-2016,1,INE055L01013
18,ADANIENT,EQ,68.4,68.8,67.1,67.65,67.55,68.0,1582629,107330003.25,05-OCT-2016,6680,INE423A01024
19,ADANIPORTS,EQ,269.95,269.95,264.0,265.45,265.1,268.7,2157411,574750246.8,05-OCT-2016,25509,INE742F01042
20,ADANIPOWER,EQ,25.95,26.05,25.65,25.7,25.8,25.75,2715935,70130834.5,05-OCT-2016,4328,INE814H01011
21,ADANITRANS,EQ,41.2,44.55,41.2,43.1,43.1,40.05,9558783,414569582.95,05-OCT-2016,22994,INE931S01010
22,ADFFOODS,EQ,126.5,127.05,123.55,124.95,125.05,125.95,30190,3801542.95,05-OCT-2016,478,INE982B01019
23,ADHUNIK,EQ,7.55,7.7,7.45,7.5,7.45,7.55,30847,232842.35,05-OCT-2016,501,INE400H01019
24,ADHUNIKIND,EQ,99.6,104.55,99.6,104.55,104.55,99.6,20897,2165101.4,05-OCT-2016,77,INE452L01012
25,ADI,EQ,440.0,452.0,440.0,449.55,450.0,437.15,14151,6346969.3,05-OCT-2016,852,INE959A01019
26,ADLABS,EQ,102.8,110.3,102.5,107.4,107.25,100.3,2932723,315508384.75,05-OCT-2016,22348,INE172N01012
27,ADORWELD,EQ,279.65,283.4,269.05,271.95,270.05,276.1,9801,2670721.85,05-OCT-2016,316,INE045A01017
28,ADSL,EQ,30.7,30.8,29.95,30.3,30.2,30.45,87679,2670840.65,05-OCT-2016,497,INE102I01027
29,ADVANIHOTR,EQ,55.1,58.6,54.6,55.8,55.4,54.55,30537,1729873.5,05-OCT-2016,58,INE199C01026
30,ADVENZYMES,EQ,1805.0,1849.0,1805.0,1813.65,1809.0,1792.3,208176,380324604.2,05-OCT-2016,15778,INE837H01012
31,AEGISCHEM,EQ,159.1,163.5,158.55,161.8,162.0,159.45,515744,83291152.5,05-OCT-2016,5079,INE208C01025
32,AFL,EQ,66.0,66.0,63.0,64.25,63.95,64.6,16666,1066481.4,05-OCT-2016,249,INE020G01017
33,AGARIND,EQ,240.5,247.95,237.1,244.4,237.2,240.6,29311,7140259.45,05-OCT-2016,507,INE204E01012
34,AGCNET,EQ,78.6,85.45,78.55,81.85,82.4,78.1,29708,2442871.0,05-OCT-2016,526,INE676A01019
35,AGRITECH,BE,28.0,28.45,26.6,26.8,27.1,27.2,8677,236930.0,05-OCT-2016,39,INE449G01018
36,AHLEAST,EQ,195.05,195.5,195.0,195.25,195.25,197.75,1846,360436.5,05-OCT-2016,13,INE926K01017
37,AHLUCONT,EQ,306.2,310.5,302.6,306.95,305.2,309.85,6561,2023932.05,05-OCT-2016,268,INE758C01029
38,AHLWEST,EQ,206.9,206.9,196.05,200.0,200.0,198.0,730,144541.4,05-OCT-2016,8,INE915K01010
39,AIAENG,EQ,1339.8,1340.0,1300.05,1308.0,1308.0,1320.3,31982,42178700.65,05-OCT-2016,2238,INE212H01026
40,AICHAMP,BE,27.65,27.65,27.65,27.65,27.65,26.65,1,27.65,05-OCT-2016,1,INE768E01024
41,AIFL,EQ,360.0,362.0,353.0,357.85,357.5,357.75,34078,12182311.8,05-OCT-2016,344,INE428O01016
42,AJANTPHARM,EQ,2034.7,2044.95,1966.0,2002.15,1998.0,2036.5,192841,386653170.85,05-OCT-2016,17436,INE031B01049
43,AJMERA,EQ,145.15,146.4,142.7,143.3,143.5,145.1,30912,4464267.3,05-OCT-2016,699,INE298G01027
44,AKSHOPTFBR,EQ,23.0,23.9,22.0,22.3,22.2,20.95,15961449,361520033.2,05-OCT-2016,16852,INE523B01011
45,AKZOINDIA,EQ,1676.05,1685.0,1632.2,1638.1,1639.05,1676.8,59515,97911406.15,05-OCT-2016,10917,INE133A01011
46,ALANKIT,EQ,136.8,146.8,134.05,134.8,134.8,134.75,428178,58390630.9,05-OCT-2016,2648,INE914E01032
47,ALBERTDAVD,EQ,314.0,314.65,309.4,313.65,312.05,313.95,1456,456156.5,05-OCT-2016,24,INE155C01010
48,ALBK,EQ,81.0,81.9,80.1,80.5,80.3,80.6,3344050,270612406.9,05-OCT-2016,15732,INE428A01015
49,ALCHEM,EQ,27.45,30.25,26.75,29.15,28.85,26.75,104679,3019297.0,05-OCT-2016,605,INE964B01033
50,ALEMBICLTD,EQ,38.7,39.8,38.2,38.7,38.75,38.6,319404,12499329.85,05-OCT-2016,1564,INE426A01027
51,ALICON,EQ,360.2,368.7,358.0,362.25,360.0,363.7,2584,934008.8,05-OCT-2016,102,INE062D01024
52,ALKALI,EQ,64.45,75.75,64.2,75.75,75.75,63.15,235509,17203046.45,05-OCT-2016,1700,INE773I01017
53,ALKEM,EQ,1666.25,1696.35,1660.1,1668.3,1669.0,1671.2,31351,52414797.2,05-OCT-2016,3111,INE540L01014
54,ALKYLAMINE,EQ,320.0,321.6,312.0,314.65,313.0,314.4,23430,7411211.15,05-OCT-2016,226,INE150B01021
55,ALLCARGO,EQ,186.15,187.9,171.6,181.85,182.8,185.0,166566,30216021.25,05-OCT-2016,2899,INE418H01029
56,ALLSEC,EQ,262.7,266.4,262.5,264.7,264.8,262.85,5075,1341615.8,05-OCT-2016,220,INE835G01018
57,ALMONDZ,EQ,13.9,13.9,12.2,12.55,12.5,12.15,15511,195511.55,05-OCT-2016,38,INE326B01027
58,ALOKTEXT,EQ,3.4,3.4,3.35,3.35,3.4,3.35,1028989,3466232.2,05-OCT-2016,458,INE270A01011
59,ALPA,BE,32.2,34.4,32.2,34.35,34.4,32.8,16882,569946.45,05-OCT-2016,60,INE385I01010
60,ALPHAGEO,EQ,1081.95,1116.0,1060.6,1101.3,1098.0,1071.2,66478,73016273.0,05-OCT-2016,3582,INE137C01018
61,ALPSINDUS,EQ,6.5,6.75,6.3,6.55,6.55,6.15,353707,2346727.15,05-OCT-2016,470,INE093B01015
