,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,53.75,54.75,52.5,53.0,53.1,54.25,246635,13192884.75,16-APR-2018,1933,INE144J01027
1,21STCENMGM,EQ,36.9,36.9,36.9,36.9,36.9,36.2,635,23431.5,16-APR-2018,5,INE253B01015
2,3IINFOTECH,EQ,5.15,5.3,5.05,5.2,5.2,5.2,1556552,8095543.05,16-APR-2018,680,INE748C01020
3,3MINDIA,EQ,20925.0,21000.0,20401.0,20486.65,20475.0,20918.35,3263,67104726.65,16-APR-2018,549,INE470A01017
4,5PAISA,BE,335.0,351.85,334.0,351.85,351.85,335.1,10828,3776814.6,16-APR-2018,132,INE618L01018
5,63MOONS,EQ,95.0,99.45,95.0,97.45,97.25,96.75,325847,31777728.25,16-APR-2018,3854,INE111B01023
6,8KMILES,EQ,731.0,748.0,724.9,743.65,746.9,736.1,138986,103019169.85,16-APR-2018,6786,INE650K01021
7,A2ZINFRA,EQ,28.8,29.65,28.45,29.1,29.25,29.2,420194,12180732.95,16-APR-2018,2116,INE619I01012
8,AARTIDRUGS,EQ,562.8,575.1,554.45,559.15,560.0,566.65,4668,2628986.05,16-APR-2018,434,INE767A01016
9,AARTIIND,EQ,1205.0,1281.0,1205.0,1273.05,1276.0,1233.1,68487,86323431.95,16-APR-2018,3716,INE769A01020
10,AARVEEDEN,EQ,45.15,50.0,45.1,47.75,47.9,45.65,40699,1947740.55,16-APR-2018,314,INE273D01019
11,AARVI,SM,89.9,90.0,89.9,90.0,90.0,89.0,4000,359800.0,16-APR-2018,2,INE754X01016
12,ABAN,EQ,173.6,176.3,172.7,174.3,174.35,177.55,700829,122144285.3,16-APR-2018,8701,INE421A01028
13,ABB,EQ,1265.55,1277.1,1248.0,1257.45,1257.5,1271.7,155236,195086764.35,16-APR-2018,3998,INE117A01022
14,ABBOTINDIA,EQ,6361.0,6690.0,6351.0,6444.1,6413.2,6484.15,11506,75107109.45,16-APR-2018,2681,INE358A01014
15,ABCAPITAL,EQ,157.95,160.05,157.5,159.65,159.6,158.95,980792,155961411.6,16-APR-2018,8941,INE674K01013
16,ABFRL,EQ,144.5,152.35,143.3,149.6,152.3,145.7,3470624,505004929.55,16-APR-2018,5358,INE647O01011
17,ABGSHIP,BZ,8.55,8.55,7.9,8.15,7.9,8.2,35874,293006.2,16-APR-2018,116,INE067H01016
18,ABMINTLTD,BE,35.25,35.25,35.0,35.0,35.0,35.1,80,2817.75,16-APR-2018,3,INE251C01017
19,ACC,EQ,1531.7,1582.85,1530.0,1576.5,1582.8,1536.45,223315,348165616.7,16-APR-2018,9553,INE012A01025
20,ACCELYA,EQ,1323.0,1399.8,1323.0,1351.1,1342.6,1339.1,3320,4510065.35,16-APR-2018,475,INE793A01012
21,ACE,EQ,172.0,172.8,169.2,170.6,169.7,173.4,519850,88690757.85,16-APR-2018,3874,INE731H01025
