,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,42.0,43.55,41.5,41.8,41.6,41.5,153040,6520478.95,20-SEP-2017,1032,INE144J01027
1,3IINFOTECH,EQ,4.0,4.05,3.95,3.95,4.0,3.95,1262487,5024234.5,20-SEP-2017,334,INE748C01020
2,3MINDIA,EQ,14739.95,14739.95,14600.0,14633.4,14600.25,14660.9,560,8207912.1,20-SEP-2017,161,INE470A01017
3,63MOONS,EQ,84.2,88.55,83.05,85.25,85.1,83.75,985548,84716674.7,20-SEP-2017,7387,INE111B01023
4,8KMILES,EQ,391.25,395.2,386.6,388.95,389.0,391.3,106019,41390834.65,20-SEP-2017,2365,INE650K01021
5,A2ZINFRA,EQ,37.35,38.1,36.5,36.65,36.75,37.5,1533335,57176166.4,20-SEP-2017,4206,INE619I01012
6,AARTIDRUGS,EQ,532.15,539.0,528.0,533.95,535.0,536.2,8368,4473034.95,20-SEP-2017,215,INE767A01016
7,AARTIIND,EQ,869.95,878.0,862.05,871.7,877.0,865.65,14168,12338444.7,20-SEP-2017,1417,INE769A01020
8,AARVEEDEN,BE,48.0,48.95,45.55,47.65,47.95,47.15,60788,2839251.3,20-SEP-2017,311,INE273D01019
9,ABAN,EQ,180.3,199.7,179.45,188.45,188.5,179.35,6045800,1163609707.1,20-SEP-2017,54125,INE421A01028
10,ABB,EQ,1459.0,1493.0,1452.55,1464.75,1465.0,1442.35,126878,186645772.0,20-SEP-2017,9832,INE117A01022
11,ABBOTINDIA,EQ,4160.0,4230.0,4132.1,4225.85,4229.95,4172.75,2450,10309847.6,20-SEP-2017,556,INE358A01014
12,ABCAPITAL,EQ,199.0,200.2,195.0,195.4,195.3,198.65,2925035,575526922.1,20-SEP-2017,38345,INE674K01013
13,ABFRL,EQ,169.9,170.5,168.2,169.35,169.45,169.2,185586,31436868.35,20-SEP-2017,3883,INE647O01011
14,ABGSHIP,BZ,11.45,11.45,10.7,11.05,11.1,11.05,28995,314362.25,20-SEP-2017,90,INE067H01016
15,ABMINTLTD,BE,50.0,50.0,49.7,49.85,49.7,52.25,497,24792.1,20-SEP-2017,15,INE251C01017
16,ACC,EQ,1823.0,1824.9,1778.1,1786.05,1787.0,1817.2,417936,750805943.1,20-SEP-2017,19601,INE012A01025
17,ACCELYA,EQ,1520.0,1530.0,1502.0,1510.75,1508.0,1522.4,2928,4437151.15,20-SEP-2017,656,INE793A01012
18,ACCORD,SM,53.25,54.0,52.0,52.8,52.0,53.3,12000,634700.0,20-SEP-2017,6,INE113X01015
19,ACE,EQ,70.3,70.7,68.65,69.05,68.95,69.85,284807,19815232.9,20-SEP-2017,1385,INE731H01025
20,ACEINTEG,SM,30.05,30.05,30.05,30.05,30.05,30.85,12000,360600.0,20-SEP-2017,2,INE543V01017
21,ADANIENT,EQ,131.75,131.75,129.1,129.4,129.35,131.0,2458718,319905832.05,20-SEP-2017,11036,INE423A01024
22,ADANIPORTS,EQ,408.1,412.85,406.05,409.7,410.5,406.9,5238339,2142142923.1,20-SEP-2017,42881,INE742F01042
23,ADANIPOWER,EQ,32.25,33.15,32.05,32.35,32.2,31.7,19354675,629300804.15,20-SEP-2017,24559,INE814H01011
24,ADANITRANS,EQ,142.0,147.8,123.45,135.45,135.0,137.15,731097,102878667.6,20-SEP-2017,7024,INE931S01010
25,ADFFOODS,EQ,251.7,272.0,251.35,260.65,259.1,250.9,1641058,432640033.9,20-SEP-2017,21914,INE982B01019
26,ADHUNIK,EQ,4.9,4.9,4.7,4.7,4.7,4.85,68252,326223.5,20-SEP-2017,637,INE400H01019
27,ADLABS,EQ,72.0,72.8,70.05,70.2,70.3,71.5,400147,28415195.75,20-SEP-2017,2419,INE172N01012
28,ADORWELD,EQ,456.95,457.65,431.25,434.4,432.0,447.95,21716,9644419.9,20-SEP-2017,911,INE045A01017
29,ADSL,EQ,22.7,23.6,22.1,22.6,22.5,22.5,77925,1783299.25,20-SEP-2017,232,INE102I01027
