,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,33.0,33.0,30.2,30.55,30.45,30.25,69031,2109491.5,21-MAR-2014,787,INE144J01027
1,3IINFOTECH,EQ,7.1,7.35,7.05,7.25,7.25,7.2,668056,4816815.15,21-MAR-2014,672,INE748C01020
2,3MINDIA,EQ,3616.7,3644.95,3550.0,3568.6,3550.0,3569.6,183,657431.4,21-MAR-2014,55,INE470A01017
3,8KMILES,EQ,102.85,113.5,102.85,106.85,106.85,109.95,1913,205680.95,21-MAR-2014,38,INE650K01013
4,A2ZMES,EQ,10.45,10.45,9.9,10.05,9.9,10.3,154663,1568295.15,21-MAR-2014,294,INE619I01012
5,AARTIDRUGS,EQ,272.05,282.0,248.0,260.65,262.0,269.25,45470,12171822.45,21-MAR-2014,1509,INE767A01016
6,AARTIIND,EQ,133.5,133.8,126.65,127.55,127.6,132.6,106808,13787722.25,21-MAR-2014,1326,INE769A01020
7,AARVEEDEN,EQ,37.5,37.5,34.25,34.95,34.5,34.0,3190,112258.85,21-MAR-2014,141,INE273D01019
8,ABAN,EQ,464.4,495.0,463.2,484.8,491.0,462.3,1854619,888140759.0,21-MAR-2014,41341,INE421A01028
9,ABB,EQ,786.1,801.5,780.45,785.4,782.0,784.55,122161,96480571.85,21-MAR-2014,6493,INE117A01022
10,ABBOTINDIA,EQ,1681.75,1716.0,1670.0,1704.05,1716.0,1681.75,1748,2954922.75,21-MAR-2014,194,INE358A01014
11,ABCIL,EQ,149.55,157.5,148.1,152.55,153.0,148.15,109650,16865739.8,21-MAR-2014,1823,INE605B01016
12,ABGSHIP,EQ,249.0,256.9,248.6,255.3,254.5,248.3,446525,113435157.15,21-MAR-2014,8022,INE067H01016
13,ABIRLANUVO,EQ,1048.0,1048.5,1032.25,1038.15,1038.0,1046.75,436529,453884731.9,21-MAR-2014,7529,INE069A01017
14,ACC,EQ,1267.0,1279.9,1258.25,1270.15,1264.9,1260.3,235549,299102614.3,21-MAR-2014,14596,INE012A01025
15,ACCELYA,EQ,764.4,780.0,753.1,755.05,758.0,759.0,23840,18312997.8,21-MAR-2014,1665,INE793A01012
16,ACE,EQ,14.15,14.5,14.15,14.25,14.2,14.15,57351,822614.1,21-MAR-2014,285,INE731H01025
17,ACROPETAL,EQ,4.1,4.4,4.1,4.2,4.15,4.1,7097,29631.55,21-MAR-2014,35,INE055L01013
18,ADANIENT,EQ,316.0,328.2,315.4,326.05,326.5,314.35,2927795,943549907.2,21-MAR-2014,39917,INE423A01024
19,ADANIPORTS,EQ,183.0,184.4,179.8,181.7,181.2,181.6,1492705,271897691.7,21-MAR-2014,15951,INE742F01042
20,ADANIPOWER,EQ,41.9,41.95,41.1,41.2,41.2,41.5,2217712,92040132.2,21-MAR-2014,7091,INE814H01011
21,ADFFOODS,EQ,41.35,42.0,41.3,41.8,41.75,41.6,4541,189579.6,21-MAR-2014,130,INE982B01019
22,ADHUNIK,EQ,40.9,42.35,40.7,41.6,41.25,40.9,100157,4180268.75,21-MAR-2014,774,INE400H01019
23,ADORWELD,EQ,136.9,139.0,134.1,134.9,135.0,135.75,7267,987902.55,21-MAR-2014,636,INE045A01017
24,ADSL,EQ,13.1,13.1,11.65,12.85,13.0,11.95,31996,406792.45,21-MAR-2014,231,INE102I01027
25,ADVANIHOTR,EQ,35.5,36.0,33.5,34.0,34.0,34.25,1600,55323.5,21-MAR-2014,6,INE199C01026
26,ADVANTA,EQ,117.5,118.8,116.15,117.4,117.15,118.0,28449,3343640.45,21-MAR-2014,824,INE517H01028
27,AEGISCHEM,EQ,152.4,159.0,148.65,156.95,156.15,151.55,55340,8567098.5,21-MAR-2014,1214,INE208C01017
28,AFL,EQ,42.0,46.0,42.0,43.45,44.8,42.95,8942,382661.7,21-MAR-2014,66,INE020G01017
29,AFTEK,EQ,3.25,3.4,3.1,3.15,3.15,3.3,164390,524209.15,21-MAR-2014,232,INE796A01023
30,AGCNET,EQ,48.5,49.35,47.05,49.15,49.15,47.15,8267,402535.75,21-MAR-2014,134,INE676A01019
31,AGRITECH,BE,10.6,10.6,10.6,10.6,10.6,11.15,33,349.8,21-MAR-2014,2,INE449G01018
32,AGRODUTCH,EQ,1.4,1.45,1.35,1.35,1.35,1.4,5234,7575.1,21-MAR-2014,15,INE135B01014
33,AHLEAST,EQ,131.05,134.9,131.0,134.9,134.9,131.1,188,24708.7,21-MAR-2014,9,INE926K01017
34,AHLUCONT,EQ,41.0,41.7,39.65,40.45,40.5,40.9,17290,700117.75,21-MAR-2014,473,INE758C01029
35,AHLWEST,EQ,97.05,101.95,96.0,99.0,96.1,102.3,1105,110189.15,21-MAR-2014,81,INE915K01010
36,AHMEDFORGE,EQ,126.0,128.75,122.15,123.7,124.0,125.0,56502,7087976.65,21-MAR-2014,1310,INE425A01011
37,AIAENG,EQ,569.0,569.0,552.95,555.95,558.4,558.95,8439,4696026.9,21-MAR-2014,733,INE212H01026
38,AIL,EQ,366.0,387.5,362.5,381.9,385.0,367.25,79529,30182668.55,21-MAR-2014,2432,INE878A01011
39,AJANTPHARM,EQ,1000.0,1011.3,996.0,1003.0,1000.0,999.85,19044,19106308.65,21-MAR-2014,1276,INE031B01031
40,AJMERA,EQ,48.05,50.45,48.0,48.75,48.6,48.0,25675,1262042.15,21-MAR-2014,632,INE298G01027
41,AKSHOPTFBR,BE,17.2,17.2,16.35,16.5,16.35,17.0,55209,912287.15,21-MAR-2014,118,INE523B01011
42,AKZOINDIA,EQ,829.95,859.0,823.15,851.15,850.0,830.65,30671,26000474.85,21-MAR-2014,1449,INE133A01011
43,ALBK,EQ,80.5,81.6,80.45,81.15,81.1,80.05,1571620,127437904.7,21-MAR-2014,12673,INE428A01015
44,ALCHEM,EQ,39.5,40.55,38.55,39.95,39.8,39.85,1950,78311.45,21-MAR-2014,61,INE964B01033
