,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,36.5,36.95,35.45,35.95,36.65,36.3,115064,4171177.6,01-JUL-2014,1043,INE144J01027
1,3IINFOTECH,BE,11.05,11.4,11.05,11.4,11.35,10.9,2203336,24959383.8,01-JUL-2014,2288,INE748C01020
2,3MINDIA,EQ,4578.95,4578.95,4501.0,4511.25,4512.0,4500.9,468,2110502.4,01-JUL-2014,50,INE470A01017
3,8KMILES,EQ,183.9,187.7,182.1,183.95,182.5,184.6,11148,2065729.3,01-JUL-2014,109,INE650K01013
4,A2ZMES,EQ,19.0,19.0,18.65,19.0,19.0,18.1,454221,8615132.9,01-JUL-2014,530,INE619I01012
5,AARTIDRUGS,EQ,526.15,548.95,526.05,544.15,543.4,529.15,9333,5040185.1,01-JUL-2014,707,INE767A01016
6,AARTIIND,EQ,204.0,213.0,202.15,210.95,212.1,202.75,74449,15513081.65,01-JUL-2014,1714,INE769A01020
7,AARVEEDEN,EQ,57.05,57.25,54.65,55.55,55.4,55.55,8016,447242.9,01-JUL-2014,181,INE273D01019
8,ABAN,EQ,755.75,770.0,747.05,760.3,760.0,760.6,1166194,886798315.2,01-JUL-2014,26237,INE421A01028
9,ABB,EQ,1120.05,1169.9,1120.0,1149.3,1150.0,1121.1,185708,213281384.4,01-JUL-2014,7371,INE117A01022
10,ABBOTINDIA,EQ,2170.0,2220.0,2161.1,2206.15,2205.0,2172.0,2382,5203087.75,01-JUL-2014,275,INE358A01014
11,ABCIL,EQ,178.0,179.0,172.1,173.2,173.5,174.6,13094,2285761.7,01-JUL-2014,370,INE605B01016
12,ABGSHIP,EQ,281.05,283.8,277.1,278.7,279.0,281.6,54831,15372045.75,01-JUL-2014,1340,INE067H01016
13,ABIRLANUVO,EQ,1368.0,1414.0,1368.0,1398.65,1401.0,1380.3,186660,262057076.5,01-JUL-2014,14314,INE069A01017
14,ACC,EQ,1471.0,1486.8,1460.35,1480.6,1478.0,1469.25,208998,308821191.05,01-JUL-2014,9842,INE012A01025
15,ACCELYA,EQ,695.0,744.0,695.0,735.8,737.0,680.45,138235,100312385.15,01-JUL-2014,5703,INE793A01012
16,ACE,EQ,32.4,33.5,32.1,33.5,33.5,31.95,324071,10706580.65,01-JUL-2014,970,INE731H01025
17,ACROPETAL,EQ,4.1,4.2,4.0,4.1,4.05,4.1,44819,183537.9,01-JUL-2014,82,INE055L01013
18,ADANIENT,EQ,457.6,463.7,455.2,458.6,457.9,455.05,1585495,729862392.7,01-JUL-2014,22992,INE423A01024
19,ADANIPORTS,EQ,245.45,247.3,242.7,244.2,244.5,243.7,1969294,482237593.95,01-JUL-2014,26606,INE742F01042
20,ADANIPOWER,EQ,62.95,64.15,62.35,63.55,63.55,62.55,7691253,487333726.5,01-JUL-2014,24871,INE814H01011
21,ADFFOODS,EQ,61.0,66.45,59.5,65.5,65.95,60.4,562685,36037635.45,01-JUL-2014,3922,INE982B01019
22,ADHUNIK,EQ,52.1,53.45,52.0,52.35,52.2,52.6,87187,4611939.7,01-JUL-2014,676,INE400H01019
23,ADORWELD,BE,239.0,241.0,230.05,240.1,241.0,234.85,7446,1781784.95,01-JUL-2014,142,INE045A01017
24,ADSL,EQ,22.1,23.2,22.1,23.2,23.2,22.1,38266,877926.4,01-JUL-2014,139,INE102I01027
25,ADVANIHOTR,EQ,49.0,49.0,45.65,48.0,48.0,47.0,513,24696.6,01-JUL-2014,10,INE199C01026
