,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,34.8,35.35,33.55,33.85,33.75,34.05,36569,1269675.1,08-MAY-2015,325,INE144J01027
1,3IINFOTECH,EQ,5.5,5.55,4.95,5.05,5.05,5.35,4821159,25246911.8,08-MAY-2015,8840,INE748C01020
2,3MINDIA,EQ,7850.0,7879.95,7700.0,7754.0,7775.0,7615.95,347,2692249.5,08-MAY-2015,108,INE470A01017
3,8KMILES,EQ,675.05,694.0,660.0,666.75,666.0,661.4,11902,8037723.0,08-MAY-2015,849,INE650K01013
4,A2ZINFRA,EQ,15.65,16.1,15.2,15.8,15.75,15.15,107883,1682412.75,08-MAY-2015,513,INE619I01012
5,AARTIDRUGS,EQ,679.0,714.5,679.0,687.9,690.0,670.5,45551,31883104.6,08-MAY-2015,2507,INE767A01016
6,AARTIIND,EQ,321.0,327.2,318.15,321.2,322.0,314.2,53840,17387968.8,08-MAY-2015,3865,INE769A01020
7,AARVEEDEN,EQ,44.85,44.85,39.1,41.7,41.7,40.65,1150,47060.75,08-MAY-2015,12,INE273D01019
8,ABAN,EQ,394.4,396.95,385.5,391.55,394.2,388.85,465641,182402206.85,08-MAY-2015,11993,INE421A01028
9,ABB,EQ,1378.0,1398.0,1350.15,1361.25,1364.0,1376.1,41335,56472586.55,08-MAY-2015,4414,INE117A01022
10,ABBOTINDIA,EQ,3788.0,3900.0,3788.0,3801.1,3800.0,3825.95,1122,4295203.4,08-MAY-2015,247,INE358A01014
11,ABCIL,EQ,215.8,215.8,210.0,211.0,212.6,212.75,4859,1027126.8,08-MAY-2015,123,INE605B01016
12,ABGSHIP,EQ,193.6,193.6,187.55,188.65,188.95,188.65,56668,10827150.85,08-MAY-2015,1738,INE067H01016
13,ABIRLANUVO,EQ,1821.0,1901.8,1820.0,1871.45,1875.0,1815.5,437938,821358030.05,08-MAY-2015,27529,INE069A01017
14,ACC,EQ,1455.25,1473.0,1434.5,1448.5,1452.0,1451.95,301137,438305990.45,08-MAY-2015,13791,INE012A01025
15,ACCELYA,EQ,973.0,973.0,941.15,954.0,955.0,955.2,2703,2587793.35,08-MAY-2015,468,INE793A01012
16,ACE,EQ,38.4,38.4,36.35,37.3,37.05,36.7,81487,3052561.75,08-MAY-2015,1379,INE731H01025
17,ACROPETAL,EQ,2.7,3.1,2.7,2.9,2.9,2.85,12728,37687.0,08-MAY-2015,29,INE055L01013
18,ADANIENT,EQ,660.25,689.0,657.0,684.15,689.0,649.65,1002075,679382291.05,08-MAY-2015,22496,INE423A01024
19,ADANIPORTS,EQ,326.2,340.75,326.2,335.1,337.0,322.8,2097977,705192474.2,08-MAY-2015,29665,INE742F01042
