,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,33.7,34.2,33.55,33.65,33.75,33.65,11430,386164.75,21-MAY-2015,125,INE144J01027
1,3IINFOTECH,EQ,2.5,2.5,2.5,2.5,2.5,2.6,1281660,3204150.0,21-MAY-2015,663,INE748C01020
2,3MINDIA,EQ,8295.0,8295.0,8015.0,8093.85,8080.0,8122.2,171,1381766.1,21-MAY-2015,59,INE470A01017
3,8KMILES,EQ,690.4,699.95,681.5,694.3,691.05,692.3,9671,6672344.1,21-MAY-2015,615,INE650K01013
4,A2ZINFRA,EQ,16.45,17.8,15.8,16.3,16.3,16.5,258950,4264255.1,21-MAY-2015,2003,INE619I01012
5,AARTIDRUGS,EQ,699.8,716.85,650.0,687.55,688.0,738.6,165605,115034537.8,21-MAY-2015,7096,INE767A01016
6,AARTIIND,EQ,330.0,334.2,326.25,328.1,328.0,330.0,21879,7191645.7,21-MAY-2015,2386,INE769A01020
7,ABAN,EQ,395.0,396.0,387.0,392.1,392.95,394.3,365082,142843007.65,21-MAY-2015,9376,INE421A01028
8,ABB,EQ,1342.7,1354.0,1333.0,1342.75,1340.9,1340.6,15711,21120233.55,21-MAY-2015,2016,INE117A01022
9,ABBOTINDIA,EQ,3898.45,3927.0,3838.05,3854.5,3870.0,3874.65,1622,6283106.85,21-MAY-2015,536,INE358A01014
10,ABCIL,EQ,220.05,227.9,219.25,227.6,227.7,220.55,9731,2186831.8,21-MAY-2015,213,INE605B01016
11,ABGSHIP,EQ,173.95,173.95,138.2,149.7,148.9,172.75,2003823,300183674.4,21-MAY-2015,29155,INE067H01016
12,ABIRLANUVO,EQ,1865.0,1874.4,1838.3,1846.55,1845.95,1855.55,124265,230313778.65,21-MAY-2015,10373,INE069A01017
13,ACC,EQ,1507.7,1534.8,1498.55,1527.55,1525.75,1502.9,268585,408608164.35,21-MAY-2015,15357,INE012A01025
14,ACCELYA,EQ,955.95,970.0,946.3,954.95,958.0,959.95,3200,3055429.3,21-MAY-2015,352,INE793A01012
15,ACE,EQ,40.75,41.1,39.35,39.9,39.65,40.75,138616,5546383.25,21-MAY-2015,1034,INE731H01025
16,ACROPETAL,EQ,2.9,3.0,2.85,2.9,2.85,2.9,20421,60155.45,21-MAY-2015,30,INE055L01013
17,ADANIENT,EQ,782.65,785.0,771.0,780.45,780.7,780.45,1510005,1173292307.15,21-MAY-2015,30777,INE423A01024
18,ADANIPORTS,EQ,344.0,351.0,343.55,348.4,348.3,343.05,2609479,908750463.55,21-MAY-2015,43136,INE742F01042
19,ADANIPOWER,EQ,41.7,41.95,40.8,41.15,41.2,41.7,2364853,97340903.15,21-MAY-2015,7420,INE814H01011
20,ADFFOODS,EQ,69.55,70.9,67.7,68.25,68.6,69.9,36672,2543628.45,21-MAY-2015,735,INE982B01019
21,ADHUNIK,EQ,18.35,18.4,18.0,18.15,18.2,18.2,19735,358782.4,21-MAY-2015,130,INE400H01019
22,ADI,EQ,285.0,290.0,280.3,289.9,290.0,291.3,181,51917.7,21-MAY-2015,10,INE959A01019
23,ADLABS,EQ,179.0,181.5,173.3,179.75,179.55,177.45,260362,46435594.0,21-MAY-2015,7190,INE172N01012
24,ADORWELD,EQ,216.0,217.5,211.0,215.9,214.05,215.05,3205,689108.75,21-MAY-2015,150,INE045A01017
25,ADSL,EQ,23.0,23.1,21.75,22.3,22.35,22.2,63027,1409489.45,21-MAY-2015,527,INE102I01027
26,ADVANIHOTR,EQ,44.0,44.0,41.3,42.25,42.25,44.55,2174,93504.35,21-MAY-2015,19,INE199C01026
27,ADVANTA,EQ,467.05,474.0,463.5,468.3,470.0,467.15,19768,9254531.95,21-MAY-2015,1291,INE517H01028
28,AEGISCHEM,EQ,689.6,698.8,680.1,686.9,687.55,686.9,11771,8080174.45,21-MAY-2015,798,INE208C01017
29,AFL,EQ,72.0,73.8,72.0,73.0,73.0,72.65,2319,170098.45,21-MAY-2015,52,INE020G01017
30,AGARIND,EQ,93.75,94.75,89.0,90.65,89.0,92.7,4364,399092.0,21-MAY-2015,116,INE204E01012
31,AGCNET,EQ,132.0,147.3,130.0,135.2,135.0,128.15,315672,43521067.35,21-MAY-2015,7629,INE676A01019
32,AGRITECH,EQ,5.55,5.55,5.3,5.3,5.3,5.55,39,211.45,21-MAY-2015,3,INE449G01018
33,AGRODUTCH,EQ,6.75,6.75,6.7,6.75,6.75,6.45,23044,155444.5,21-MAY-2015,63,INE135B01014
